training_seed,scenario,step,configured_horizon,horizon,candidate_index,candidate_label,candidate_group,candidate_epsilon,candidate_sign,input_action_delta_l2,execution_delta_l2,execution_survived,anchor_execution_id,execution_id,discovery_total_cost,discovery_cost_advantage,discovery_completion_service_level,discovery_patients_lost,discovery_patient_ineligibility_during_manufacturing_rate,discovery_clinical_noninferior,validation_total_cost,validation_cost_advantage,validation_completion_service_level,validation_patients_lost,validation_patient_ineligibility_during_manufacturing_rate,validation_clinical_noninferior
60,routing_persistent_hotspot_cluster1,31,remaining,21,8,reagent_transfer:-1x0.1,reagent_transfer,0.1,-1.0,0.12307363748550415,4.034262368524331,True,b393978842a0fa3d,e7782c8d5e41344e,1325599121.0214574,-34358.62389039993,0.5241636676159036,1210.6666666666667,0.06087279219269768,True,1476823186.8308883,54964.87272310257,0.5094694842488108,1379.4,0.0686378739258084,True
60,routing_persistent_hotspot_cluster1,31,remaining,21,9,combined_transfer:+1x0.05,combined_transfer,0.05,1.0,0.14329172670841217,3.0813045575110793,True,7b6436b0c98f6238,08eb4b570770a98e,1335410778.1851609,-9846015.787593842,0.5213841438654748,1217.6666666666667,0.06126600943864872,False,1487962959.4794574,-11084807.775846004,0.5065131183708742,1390.2,0.06863823566689624,False
60,routing_persistent_hotspot_cluster1,31,remaining,21,10,combined_transfer:-1x0.05,combined_transfer,0.05,-1.0,0.14329172670841217,3.0813045575110793,True,7b6436b0c98f6238,9f891d113644acfa,1350652053.7410452,-25087291.343478203,0.5166559854690929,1263.0,0.06391188265640615,False,1499489013.8101342,-22610862.1065228,0.502961924736201,1427.0,0.07017013332562452,False
60,routing_persistent_hotspot_cluster1,31,remaining,21,11,combined_transfer:+1x0.1,combined_transfer,0.1,1.0,0.28658345341682434,6.162609115022159,True,7b6436b0c98f6238,88284c505e66cda5,1333078082.781749,-7513320.384181976,0.5219850776741591,1204.0,0.059578993785770036,False,1486328659.4346366,-9450507.731025219,0.5071117490845001,1377.2,0.06712705027252722,False
60,routing_persistent_hotspot_cluster1,31,remaining,21,12,combined_transfer:-1x0.1,combined_transfer,0.1,-1.0,0.28658345341682434,6.11796082440221,True,7b6436b0c98f6238,b13e020f06f11577,1341866527.6462078,-16301765.248640776,0.5189005102312464,1260.3333333333333,0.0648772858242841,False,1490143309.329936,-13265157.626324654,0.5057277559896621,1417.8,0.07029332641213547,False
60,routing_persistent_hotspot_cluster1,37,remaining,15,0,mdl2,anchor,0.0,0.0,0.0,0.0,True,,4b48f21a4b7a02bf,965703087.0815524,0.0,0.5317322964387735,921.6666666666666,0.06288997159232085,True,1021018348.2198846,0.0,0.5238086956398813,972.6,0.06304605664333356,True
60,routing_persistent_hotspot_cluster1,37,remaining,15,1,specimen_transfer:+1x0.05,specimen_transfer,0.05,1.0,0.09302598983049393,4.0,True,b393978842a0fa3d,195f2f17e6451c20,966035137.8674623,-332050.7859098911,0.531492811329822,921.6666666666666,0.06319537737410884,False,1021529267.2800487,-510919.060164094,0.5236294239891965,973.0,0.06334694664899736,False
60,routing_persistent_hotspot_cluster1,37,remaining,15,2,specimen_transfer:-1x0.05,specimen_transfer,0.05,-1.0,0.09302598983049393,4.0,True,b393978842a0fa3d,5ef2b7afa614d306,965185918.5661205,517168.51543188095,0.5317331473003182,921.6666666666666,0.06289009590524719,False,1020673796.2224884,344551.9973962307,0.5238433156848873,973.6,0.06292043025154516,False
60,routing_persistent_hotspot_cluster1,37,remaining,15,3,specimen_transfer:+1x0.1,specimen_transfer,0.1,1.0,0.18605197966098785,8.717797887081348,True,b393978842a0fa3d,3eead08f34bff3fd,964239774.4053968,1463312.6761555672,0.531733168807737,918.6666666666666,0.06259093112756411,True,1018421456.5096848,2596891.710199833,0.5241997040956653,969.2,0.062020551971384265,True
60,routing_persistent_hotspot_cluster1,37,remaining,15,4,specimen_transfer:-1x0.1,specimen_transfer,0.1,-1.0,0.18605197966098785,8.717797887081348,True,b393978842a0fa3d,4bf50e43602c73c1,962956781.5828656,2746305.4986867905,0.5320316797092363,922.6666666666666,0.0626583192099819,False,1018372076.3033451,2646271.91653955,0.5239108913496586,974.0,0.06279870426091232,False
60,routing_persistent_hotspot_cluster1,37,remaining,15,5,reagent_transfer:+1x0.05,reagent_transfer,0.05,1.0,0.07363739609718323,1.6301576855027002,True,b393978842a0fa3d,8dfe755acf46240c,965593237.0823447,109849.99920773506,0.5317322964387735,921.6666666666666,0.06288997159232085,True,1020994752.1016798,23596.118204832077,0.5238086956398813,972.6,0.06304605664333356,True
60,routing_persistent_hotspot_cluster1,37,remaining,15,6,reagent_transfer:-1x0.05,reagent_transfer,0.05,-1.0,0.07363739609718323,1.6301576855027002,True,b393978842a0fa3d,02cb9cbd1d3ec5e6,965825336.0381145,-122248.95656216145,0.5317322964387735,921.6666666666666,0.06288997159232085,True,1021044168.5326151,-25820.312730431557,0.5238086956398813,972.6,0.06304605664333356,True
60,routing_persistent_hotspot_cluster1,37,remaining,15,7,reagent_transfer:+1x0.1,reagent_transfer,0.1,1.0,0.14727479219436646,3.2603153710054005,True,b393978842a0fa3d,6f4a70a511e49158,965497545.8181711,205541.26338124275,0.5317322964387735,921.6666666666666,0.06288997159232085,True,1020971527.2403288,46820.97955584526,0.5238086956398813,972.6,0.06304605664333356,True
60,routing_persistent_hotspot_cluster1,37,remaining,15,8,reagent_transfer:-1x0.1,reagent_transfer,0.1,-1.0,0.14727479219436646,3.2603153710054005,True,b393978842a0fa3d,13e282965a932a22,965961858.4976606,-258771.41610825062,0.5317322964387735,921.6666666666666,0.06288997159232085,True,1021101636.341469,-83288.12158441544,0.5238086956398813,972.6,0.06304605664333356,True
60,routing_persistent_hotspot_cluster1,37,remaining,15,9,combined_transfer:+1x0.05,combined_transfer,0.05,1.0,0.12095918506383896,2.3750829198574532,True,7b6436b0c98f6238,3d908ea6546bf641,972921881.9531431,-7218794.8715907335,0.5294469130429412,930.0,0.06343223135612402,False,1027612746.3892784,-6594398.169393778,0.521939832339359,979.0,0.06316714760407623,False
60,routing_persistent_hotspot_cluster1,37,remaining,15,10,combined_transfer:-1x0.05,combined_transfer,0.05,-1.0,0.12095918506383896,2.3750829198574532,True,7b6436b0c98f6238,eb27ddc45d567745,981958220.9618473,-16255133.880294919,0.5274010685246074,954.3333333333334,0.0640502119777146,False,1034813317.8426094,-13794969.622724771,0.5203591485143637,1003.2,0.06336400826259088,False
60,routing_persistent_hotspot_cluster1,37,remaining,15,11,combined_transfer:+1x0.1,combined_transfer,0.1,1.0,0.24191837012767792,4.7501658397149065,True,7b6436b0c98f6238,ea82ac135445a1a0,979970889.6361681,-14267802.554615736,0.5275250116182598,936.3333333333334,0.06447252985129727,False,1036349770.0710647,-15331421.851180077,0.5199143575206019,988.8,0.06445288923863676,False
60,routing_persistent_hotspot_cluster1,37,remaining,15,12,combined_transfer:-1x0.1,combined_transfer,0.1,-1.0,0.24191837012767792,4.68032692811521,True,7b6436b0c98f6238,79277e1a0f4391a7,980078303.7705415,-14375216.688989162,0.5283615615450474,953.6666666666666,0.0639507796158935,False,1031608902.8353255,-10590554.615440845,0.5211368684911755,1000.0,0.06342012994097129,False
60,routing_persistent_hotspot_cluster1,43,remaining,9,0,mdl2,anchor,0.0,0.0,0.0,0.0,True,,9ac07938428ce969,673293876.0546257,0.0,0.5052277669419772,697.6666666666666,0.07066114796313688,True,694918940.9326111,0.0,0.5045495019748205,713.2,0.07094253953584975,True
60,routing_persistent_hotspot_cluster1,43,remaining,9,1,specimen_transfer:+1x0.05,specimen_transfer,0.05,1.0,0.11477312445640564,4.898979485566356,True,d71c71c6990656aa,943b789cb0cd108d,673718641.8619689,-424765.80734312534,0.5049414706895294,699.0,0.07110239163184963,False,695862447.2891785,-943506.3565673828,0.5044458344535327,716.4,0.0710636871509761,False
60,routing_persistent_hotspot_cluster1,43,remaining,9,2,specimen_transfer:-1x0.05,specimen_transfer,0.05,-1.0,0.11477312445640564,6.928203230275509,True,d71c71c6990656aa,8b2a32ae01115320,671767914.8010784,1525961.2535473108,0.5052277669419772,695.6666666666666,0.07063245549811788,True,693817009.0508423,1101931.8817688227,0.5045848868057705,712.2,0.07085993389090987,True
60,routing_persistent_hotspot_cluster1,43,remaining,9,3,specimen_transfer:+1x0.1,specimen_transfer,0.1,1.0,0.22954624891281128,10.583005244258363,True,d71c71c6990656aa,63875d2d30c9b13b,673684381.3858947,-390505.3312689066,0.5049996643580582,698.0,0.07101530142651037,False,695479454.7865655,-560513.8539544344,0.5044106850686468,714.6,0.07102025506762283,False
60,routing_persistent_hotspot_cluster1,43,remaining,9,4,specimen_transfer:-1x0.1,specimen_transfer,0.1,-1.0,0.22954624891281128,12.649110640673518,True,d71c71c6990656aa,ed6d28e985298afb,672318204.5158771,975671.5387486219,0.5051695732734485,699.6666666666666,0.07073383424913166,False,693706619.1126282,1212321.8199828863,0.5046195054749956,714.8,0.07079912515690348,False
60,routing_persistent_hotspot_cluster1,43,remaining,9,5,reagent_transfer:+1x0.05,reagent_transfer,0.05,1.0,0.072513647377491,6.707857049020781,True,d5346d77fc1ce41e,d7354263fcd7fc26,673154176.5540534,139699.5005723238,0.5052277669419772,697.6666666666666,0.07066114796313688,True,694794223.3093873,124717.62322378159,0.5045495019748205,713.2,0.07094253953584975,True
60,routing_persistent_hotspot_cluster1,43,remaining,9,6,reagent_transfer:-1x0.05,reagent_transfer,0.05,-1.0,0.072513647377491,6.584250438954797,True,d5346d77fc1ce41e,bc10c817b236eeb4,673294757.6800964,-881.6254706382751,0.5052277669419772,697.6666666666666,0.07066114796313688,True,694936756.6109946,-17815.67838346958,0.5045495019748205,713.2,0.07094253953584975,True
60,routing_persistent_hotspot_cluster1,43,remaining,9,7,reagent_transfer:+1x0.1,reagent_transfer,0.1,1.0,0.145027294754982,7.84033537640247,True,d5346d77fc1ce41e,f9661ee0f6421c14,673113578.4365808,180297.61804497242,0.5052277669419772,697.6666666666666,0.07066114796313688,True,694775811.1802707,143129.75234043598,0.5045495019748205,713.2,0.07094253953584975,True
60,routing_persistent_hotspot_cluster1,43,remaining,9,8,reagent_transfer:-1x0.1,reagent_transfer,0.1,-1.0,0.145027294754982,7.64540995768432,True,d5346d77fc1ce41e,809825d79ba7277e,673230662.3830098,63213.671615958214,0.5052277669419772,697.6666666666666,0.07066114796313688,True,694943261.6831509,-24320.750539779663,0.5045495019748205,713.2,0.07094253953584975,True
60,routing_persistent_hotspot_cluster1,43,remaining,9,9,combined_transfer:+1x0.05,combined_transfer,0.05,1.0,0.12903429567813873,6.977551975477963,True,0f9cbc15d826653a,7d12fb41a405c8d0,677451182.7210131,-4157306.6663873196,0.5034434911491511,704.0,0.07126858073712074,False,700715924.2669767,-5796983.334365606,0.5027208184274825,722.2,0.07155515074996448,False
60,routing_persistent_hotspot_cluster1,43,remaining,9,10,combined_transfer:-1x0.05,combined_transfer,0.05,-1.0,0.12903429567813873,6.858807419899983,True,0f9cbc15d826653a,30a0e4a8211902aa,679761934.2281822,-6468058.173556447,0.504192117667399,710.0,0.0704770686764092,False,699563841.338295,-4644900.405683875,0.5039310501480461,722.0,0.07007820839716065,False
60,routing_persistent_hotspot_cluster1,43,remaining,9,11,combined_transfer:+1x0.1,combined_transfer,0.1,1.0,0.25806862115859985,8.731231318437429,True,0f9cbc15d826653a,c1d00882121c9f01,675877383.525516,-2583507.4708902836,0.5035606049900916,699.3333333333334,0.07149403317530574,False,699570790.9925177,-4651850.059906602,0.503134333605048,719.2,0.07146788290711285,False
60,routing_persistent_hotspot_cluster1,43,remaining,9,12,combined_transfer:-1x0.1,combined_transfer,0.1,-1.0,0.25806862115859985,8.55662520756011,True,0f9cbc15d826653a,66ded823b2affe10,683188277.419921,-9894401.365295291,0.5037338363471584,716.6666666666666,0.07053435114503816,False,702558859.9416794,-7639919.009068251,0.5032766447555714,727.4,0.07038621136225713,False
60,routing_persistent_hotspot_cluster1,51,remaining,1,0,mdl2,anchor,0.0,0.0,0.0,0.0,True,,46e2eb2e68816cd6,59846247.2296563,0.0,0.5010252904989747,54.0,0.06798780487804879,True,59846247.2296563,0.0,0.5010252904989747,54.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,1,specimen_transfer:+1x0.05,specimen_transfer,0.05,1.0,0.10539432615041733,4.69041575982343,True,8a1d4045b1e54c73,0e5e9de0e9a18ded,59443780.945190944,402466.28446535766,0.5010252904989747,53.0,0.06798780487804879,True,59443780.94519095,402466.2844653502,0.5010252904989747,53.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,2,specimen_transfer:-1x0.05,specimen_transfer,0.05,-1.0,0.10539432615041733,7.483314773547883,True,8a1d4045b1e54c73,53425c2da67e05d4,59542636.278914146,303610.9507421553,0.5010252904989747,53.0,0.06798780487804879,True,59542636.27891414,303610.95074216276,0.5010252904989747,53.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,3,specimen_transfer:+1x0.1,specimen_transfer,0.1,1.0,0.21078865230083466,7.874007874011811,True,8a1d4045b1e54c73,cf5e558bdf5e11c3,58893804.27958757,952442.9500687346,0.5010252904989747,52.0,0.06798780487804879,True,58893804.27958757,952442.9500687346,0.5010252904989747,52.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,4,specimen_transfer:-1x0.1,specimen_transfer,0.1,-1.0,0.21078865230083466,8.246211251235321,True,8a1d4045b1e54c73,201b4a68a034b7a7,59493050.24336711,353196.98628918827,0.5010252904989747,53.0,0.06798780487804879,True,59493050.24336712,353196.9862891808,0.5010252904989747,53.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,5,reagent_transfer:+1x0.05,reagent_transfer,0.05,1.0,0.08205713331699371,4.579204430886759,True,d8657084df7ef94d,07ee83817b19b226,59848617.47539703,-2370.24574072659,0.5010252904989747,54.0,0.06798780487804879,True,59848617.475397035,-2370.2457407340407,0.5010252904989747,54.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,6,reagent_transfer:-1x0.05,reagent_transfer,0.05,-1.0,0.08205713331699371,4.579204430886759,True,d8657084df7ef94d,598512a96eea3ba9,59848071.050038956,-1823.820382654667,0.5010252904989747,54.0,0.06798780487804879,True,59848071.05003895,-1823.8203826472163,0.5010252904989747,54.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,7,reagent_transfer:+1x0.1,reagent_transfer,0.1,1.0,0.16411426663398743,9.158408939020719,True,d8657084df7ef94d,0d6540a3a92afaab,59850987.72116992,-4740.491513617337,0.5010252904989747,54.0,0.06798780487804879,True,59850987.721169926,-4740.491513624787,0.5010252904989747,54.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,8,reagent_transfer:-1x0.1,reagent_transfer,0.1,-1.0,0.16411426663398743,9.158408861773518,True,d8657084df7ef94d,b95e540a6275da22,59850360.04435166,-4112.814695358276,0.5010252904989747,54.0,0.06798780487804879,True,59850360.04435165,-4112.814695350826,0.5010252904989747,54.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,9,combined_transfer:+1x0.05,combined_transfer,0.05,1.0,0.13728217780590057,4.989361885834088,True,80488ee4e1111044,a9cad6ac5de9c0ea,59973526.67923208,-127279.44957578182,0.5010252904989747,54.0,0.06798780487804879,True,59973526.679232076,-127279.44957577437,0.5010252904989747,54.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,10,combined_transfer:-1x0.05,combined_transfer,0.05,-1.0,0.13728217780590057,4.989361885834088,True,80488ee4e1111044,070fe574261d6858,60033743.3736333,-187496.1439770013,0.5010252904989747,54.0,0.06798780487804879,True,60033743.37363331,-187496.14397700876,0.5010252904989747,54.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,11,combined_transfer:+1x0.1,combined_transfer,0.1,1.0,0.27456435561180115,9.978723842565163,True,80488ee4e1111044,0e7aec6b59c43595,60100806.12884001,-254558.89918370545,0.5010252904989747,54.0,0.06798780487804879,True,60100806.128840014,-254558.8991837129,0.5010252904989747,54.0,0.06798780487804879,True
60,routing_persistent_hotspot_cluster1,51,remaining,1,12,combined_transfer:-1x0.1,combined_transfer,0.1,-1.0,0.27456435561180115,9.978723771668175,True,80488ee4e1111044,6f71732dd99a16d9,60221704.69154038,-375457.46188408136,0.5010252904989747,54.0,0.06798780487804879,True,60221704.691540375,-375457.4618840739,0.5010252904989747,54.0,0.06798780487804879,True
61,routing_persistent_hotspot_cluster2,0,remaining,52,0,mdl2,anchor,0.0,0.0,0.0,0.0,True,,1dd13e71908bc81a,2481371075.2222123,0.0,0.4986542409182766,2196.3333333333335,0.06927036162136192,True,2816156631.768979,0.0,0.4697893993905839,2559.6,0.08233667728940589,True
61,routing_persistent_hotspot_cluster2,0,remaining,52,1,specimen_transfer:+1x0.05,specimen_transfer,0.05,1.0,0.18741388618946075,0.0,False,b393978842a0fa3d,b393978842a0fa3d,2481371075.2222123,0.0,0.4986542409182766,2196.3333333333335,0.06927036162136192,True,2816156631.768979,0.0,0.4697893993905839,2559.6,0.08233667728940589,True
61,routing_persistent_hotspot_cluster2,0,remaining,52,2,specimen_transfer:-1x0.05,specimen_transfer,0.05,-1.0,0.18741388618946075,0.0,False,b393978842a0fa3d,b393978842a0fa3d,2481371075.2222123,0.0,0.4986542409182766,2196.3333333333335,0.06927036162136192,True,2816156631.768979,0.0,0.4697893993905839,2559.6,0.08233667728940589,True
61,routing_persistent_hotspot_cluster2,0,remaining,52,3,specimen_transfer:+1x0.1,specimen_transfer,0.1,1.0,0.3748277723789215,0.0,False,b393978842a0fa3d,b393978842a0fa3d,2481371075.2222123,0.0,0.4986542409182766,2196.3333333333335,0.06927036162136192,True,2816156631.768979,0.0,0.4697893993905839,2559.6,0.08233667728940589,True
61,routing_persistent_hotspot_cluster2,0,remaining,52,4,specimen_transfer:-1x0.1,specimen_transfer,0.1,-1.0,0.3748277723789215,0.0,False,b393978842a0fa3d,b393978842a0fa3d,2481371075.2222123,0.0,0.4986542409182766,2196.3333333333335,0.06927036162136192,True,2816156631.768979,0.0,0.4697893993905839,2559.6,0.08233667728940589,True
61,routing_persistent_hotspot_cluster2,0,remaining,52,5,reagent_transfer:+1x0.05,reagent_transfer,0.05,1.0,0.17381002008914948,10.702045664204302,True,b393978842a0fa3d,54cf7ef4806557a1,2481364614.911807,6460.310405254364,0.4986542409182766,2196.3333333333335,0.06927036162136192,True,2816108416.6648846,48215.10409450531,0.4697893993905839,2559.6,0.08233667728940589,True
61,routing_persistent_hotspot_cluster2,0,remaining,52,6,reagent_transfer:-1x0.05,reagent_transfer,0.05,-1.0,0.17381002008914948,10.702045664204302,True,b393978842a0fa3d,9af30eb04ed253c5,2481433103.5116086,-62028.28939628601,0.4986542409182766,2196.3333333333335,0.06927036162136192,True,2816208698.908911,-52067.13993215561,0.4697893993905839,2559.6,0.08233667728940589,True
61,routing_persistent_hotspot_cluster2,0,remaining,52,7,reagent_transfer:+1x0.1,reagent_transfer,0.1,1.0,0.34762004017829895,21.404091328408605,True,b393978842a0fa3d,71a67ef6d1861ade,2481457099.916633,-86024.69442081451,0.4985949394891121,2196.3333333333335,0.06927036162136192,False,2816044743.139702,111888.62927722931,0.4697893993905839,2559.6,0.08233667728940589,True
61,routing_persistent_hotspot_cluster2,0,remaining,52,8,reagent_transfer:-1x0.1,reagent_transfer,0.1,-1.0,0.34762004017829895,21.404091328408605,True,b393978842a0fa3d,654480a0294225ba,2481513316.2486186,-142241.02640628815,0.4985949394891121,2196.3333333333335,0.06927036162136192,False,2815937831.7498903,218800.01908874512,0.4698542923172549,2559.2,0.08233667728940589,True
61,routing_persistent_hotspot_cluster2,0,remaining,52,9,combined_transfer:+1x0.05,combined_transfer,0.05,1.0,0.2065315991640091,10.918627988926957,True,cbf146c8d6e82dae,65c251e46b1b2f63,2533685205.5930743,-52314130.37086201,0.48754960474479975,2254.3333333333335,0.07249384212343374,False,2868070425.7692976,-51913794.00031853,0.4589157353649707,2617.8,0.08513887337216627,False
61,routing_persistent_hotspot_cluster2,0,remaining,52,10,combined_transfer:-1x0.05,combined_transfer,0.05,-1.0,0.216023251414299,10.948313374945837,True,cbf146c8d6e82dae,90b500b87641a0be,2461033749.4236183,20337325.798593998,0.4980906953520847,2212.6666666666665,0.07025557785121929,False,2797284196.8799486,18872434.889030457,0.4696048636987292,2574.0,0.08313511678946015,False
61,routing_persistent_hotspot_cluster2,0,remaining,52,11,combined_transfer:+1x0.1,combined_transfer,0.1,1.0,0.4130631983280182,21.754160333981122,True,cbf146c8d6e82dae,786cd1360dc278b8,2537880318.89815,-56509243.67593765,0.48738867662910645,2256.3333333333335,0.07288241358704668,False,2870559862.4765506,-54403230.70757151,0.4598509717823992,2614.0,0.08479607178810303,False
61,routing_persistent_hotspot_cluster2,0,remaining,52,12,combined_transfer:-1x0.1,combined_transfer,0.1,-1.0,0.4320465326309204,21.887980347048735,True,cbf146c8d6e82dae,e733072780df01d8,2441756856.159736,39614219.06247616,0.4998063690388386,2215.3333333333335,0.07091244378254713,False,2782401715.413638,33754916.35534096,0.47096484401174116,2572.6,0.08348855767672972,False
61,routing_persistent_hotspot_cluster2,6,remaining,46,0,mdl2,anchor,0.0,0.0,0.0,0.0,True,,db691f162e13963d,2681901395.3835955,0.0,0.4770507846672903,2454.6666666666665,0.07856766538924585,True,2753353509.9084373,0.0,0.46471914643388657,2518.2,0.08332223531546831,True
61,routing_persistent_hotspot_cluster2,6,remaining,46,1,specimen_transfer:+1x0.05,specimen_transfer,0.05,1.0,0.12781938910484314,9.797958971132712,True,1b423143c1896b7e,5f9615327345492e,2684957708.067678,-3056312.684082508,0.47720324693287947,2451.6666666666665,0.07830594489175448,True,2755848634.2087107,-2495124.3002734184,0.4643018491210863,2520.2,0.08454735952311596,False
61,routing_persistent_hotspot_cluster2,6,remaining,46,2,specimen_transfer:-1x0.05,specimen_transfer,0.05,-1.0,0.12781940400600433,7.874007874011811,True,1b423143c1896b7e,f6a809665efce931,2681669811.0223007,231584.3612947464,0.47706515425537693,2452.6666666666665,0.07826278608322855,True,2756154728.33399,-2801218.425552845,0.46407959349598693,2521.4,0.08386821714072394,False
61,routing_persistent_hotspot_cluster2,6,remaining,46,3,specimen_transfer:+1x0.1,specimen_transfer,0.1,1.0,0.2556387782096863,14.491376746189438,True,1b423143c1896b7e,c09fe51111b4efeb,2683761256.5741634,-1859861.1905679703,0.4778817513847486,2448.3333333333335,0.07768787090019894,True,2758767489.542692,-5413979.634254932,0.4640989278410691,2519.8,0.08432384365756498,False
61,routing_persistent_hotspot_cluster2,6,remaining,46,4,specimen_transfer:-1x0.1,specimen_transfer,0.1,-1.0,0.2556387782096863,8.717797887081348,True,1b423143c1896b7e,4e08ae0e0628fa55,2682451781.439958,-550386.0563626289,0.4769579417004097,2453.6666666666665,0.07818648239866523,False,2756015660.184303,-2662150.275865555,0.46401169543877063,2521.2,0.08375913639231611,False
61,routing_persistent_hotspot_cluster2,6,remaining,46,5,reagent_transfer:+1x0.05,reagent_transfer,0.05,1.0,0.13673974573612213,7.3354563771525125,True,13765844191093fa,69f8cc4b40887692,2681795187.6701035,106207.71349191666,0.4770507846672903,2454.6666666666665,0.07856766538924585,True,2753387584.9335337,-34075.02509641647,0.46471914643388657,2518.2,0.08332223531546831,True
61,routing_persistent_hotspot_cluster2,6,remaining,46,6,reagent_transfer:-1x0.05,reagent_transfer,0.05,-1.0,0.13673974573612213,10.624338622593962,True,13765844191093fa,f50811f2f898daa9,2681954684.5408626,-53289.15726709366,0.4770507846672903,2454.6666666666665,0.07856766538924585,True,2753343296.7724786,10213.13595867157,0.46471914643388657,2518.2,0.08332223531546831,True
61,routing_persistent_hotspot_cluster2,6,remaining,46,7,reagent_transfer:+1x0.1,reagent_transfer,0.1,1.0,0.27347949147224426,14.670912754305025,True,13765844191093fa,d6ad5d0051a1f527,2681777579.6004944,123815.78310108185,0.4770507846672903,2454.6666666666665,0.07856766538924585,True,2753403310.625859,-49800.71742153168,0.46471914643388657,2518.2,0.08332223531546831,True
61,routing_persistent_hotspot_cluster2,6,remaining,46,8,reagent_transfer:-1x0.1,reagent_transfer,0.1,-1.0,0.27347949147224426,15.513550570545137,True,13765844191093fa,c63416535d4b7992,2682011864.1762505,-110468.79265499115,0.4770507846672903,2454.6666666666665,0.07856766538924585,True,2753185896.452057,167613.45638036728,0.46471914643388657,2518.2,0.08332223531546831,True
61,routing_persistent_hotspot_cluster2,6,remaining,46,9,combined_transfer:+1x0.05,combined_transfer,0.05,1.0,0.18619844317436218,7.680096473162112,True,9d43c37bb2c3e1b7,946500e637d5d975,2728325050.3468256,-46423654.96323013,0.46762305808915877,2505.6666666666665,0.08198021656119868,False,2799287648.1075983,-45934138.19916105,0.4561144186018047,2566.2,0.08570353544628108,False
61,routing_persistent_hotspot_cluster2,6,remaining,46,10,combined_transfer:-1x0.05,combined_transfer,0.05,-1.0,0.18619844317436218,10.85038250758295,True,9d43c37bb2c3e1b7,95a96f2e0603ec5b,2679313767.30028,2587628.0833153725,0.47339851769135516,2481.6666666666665,0.0801847670450478,False,2756437875.878614,-3084365.970176697,0.4601597525891036,2558.0,0.08583894512187293,False
61,routing_persistent_hotspot_cluster2,6,remaining,46,11,combined_transfer:+1x0.1,combined_transfer,0.1,1.0,0.37239688634872437,15.360192918944964,True,9d43c37bb2c3e1b7,e72031c0e9f724a6,2722037007.459574,-40135612.075978756,0.47152042554849,2474.3333333333335,0.08028139375917452,False,2792694717.9677916,-39341208.059354305,0.46004814852293263,2539.4,0.08478653988215014,False
61,routing_persistent_hotspot_cluster2,6,remaining,46,12,combined_transfer:-1x0.1,combined_transfer,0.1,-1.0,0.37239688634872437,16.12721826224667,True,9d43c37bb2c3e1b7,89783b450d0ae597,2681886038.4784966,15356.9050989151,0.47093106146998154,2498.6666666666665,0.08009580853110876,False,2755865731.5013747,-2512221.5929374695,0.45807124112831266,2575.4,0.08519318675118155,False
61,routing_persistent_hotspot_cluster2,12,remaining,40,0,mdl2,anchor,0.0,0.0,0.0,0.0,True,,c5c814db9ae1004c,2279492896.824466,0.0,0.49209305383647667,2085.6666666666665,0.07116963524282832,True,2341885495.189946,0.0,0.48976166225596784,2157.2,0.07613124385619371,True
61,routing_persistent_hotspot_cluster2,12,remaining,40,1,specimen_transfer:+1x0.05,specimen_transfer,0.05,1.0,0.11883151531219482,7.3484692283495345,True,e199d4d9515065ed,be731b0bcbe2a551,2282959090.1282787,-3466193.303812504,0.49205224128866193,2088.3333333333335,0.07104103572456182,False,2345272313.0415845,-3386817.851638317,0.4895302802593801,2158.8,0.07681652004156961,False
61,routing_persistent_hotspot_cluster2,12,remaining,40,2,specimen_transfer:-1x0.05,specimen_transfer,0.05,-1.0,0.11883151531219482,7.3484692283495345,True,e199d4d9515065ed,2e078677b3c2d7cd,2278233743.787173,1259153.0372934341,0.49237245577731437,2087.0,0.07087644432882274,False,2340950215.7477207,935279.4422254562,0.489568098946628,2159.6,0.07650411580833409,False
61,routing_persistent_hotspot_cluster2,12,remaining,40,3,specimen_transfer:+1x0.1,specimen_transfer,0.1,1.0,0.23766303062438965,14.071247279470288,True,e199d4d9515065ed,d683f170b956bf1d,2284824237.85754,-5331341.033073902,0.4918211921022406,2089.6666666666665,0.07164554845078311,False,2346627830.620532,-4742335.430585861,0.4899089733492432,2158.0,0.07664917443954518,False
