phase,scenario,seed,family,tuning_value,total_cost,patients_lost,completion_service_level,max_requested_capacity,max_active_capacity,shared_budget,rng_sha256
discovery,scheduled_rotation_slower_noisy,99400001,forecast_iot,0.5,3035332397.5508304,2679.0,0.48175293938005803,15.750000558793545,15.750000265996594,31.500000000000007,c21cd5c8c0bc685cbe3b35dd7ad273624f14f7444e1535a55718f3ae39ce4f1a
discovery,scheduled_rotation_slower_noisy,99400001,forecast_iot,0.75,2895878003.269724,2417.0,0.5222171323866239,23.625000520795584,23.625000235121888,31.500000000000007,c21cd5c8c0bc685cbe3b35dd7ad273624f14f7444e1535a55718f3ae39ce4f1a
discovery,scheduled_rotation_slower_noisy,99400001,forecast_iot,1.0,2801665425.163581,2195.0,0.5574896930829134,31.50000000000001,31.499999992710787,31.500000000000007,c21cd5c8c0bc685cbe3b35dd7ad273624f14f7444e1535a55718f3ae39ce4f1a
discovery,scheduled_rotation_slower_noisy,99400001,graph_forecast_iot,0.0,3165652472.1999445,2959.0,0.4379294548786074,0.0,0.0,31.500000000000007,c21cd5c8c0bc685cbe3b35dd7ad273624f14f7444e1535a55718f3ae39ce4f1a
discovery,scheduled_rotation_slower_noisy,99400001,graph_forecast_iot,0.25,3141095887.1103444,2898.0,0.44754924415941366,7.8750005722045895,7.875000252505712,31.500000000000007,c21cd5c8c0bc685cbe3b35dd7ad273624f14f7444e1535a55718f3ae39ce4f1a
discovery,scheduled_rotation_slower_noisy,99400001,graph_forecast_iot,0.5,3038924465.968573,2703.0,0.47793556268132537,15.750000581145288,15.750000240066353,31.500000000000007,c21cd5c8c0bc685cbe3b35dd7ad273624f14f7444e1535a55718f3ae39ce4f1a
discovery,scheduled_rotation_slower_noisy,99400001,graph_forecast_iot,0.75,2908774774.9151983,2473.0,0.5156512444648038,23.625000530574468,23.625000216466777,31.500000000000007,c21cd5c8c0bc685cbe3b35dd7ad273624f14f7444e1535a55718f3ae39ce4f1a
discovery,scheduled_rotation_slower_noisy,99400001,graph_forecast_iot,1.0,2816070777.8678236,2259.0,0.5487860742098031,31.50000000000002,31.499999990924053,31.500000000000007,c21cd5c8c0bc685cbe3b35dd7ad273624f14f7444e1535a55718f3ae39ce4f1a
discovery,scheduled_rotation_slower_noisy,99400002,static_ot,0.0,3757341438.3786883,3490.0,0.40459190816183677,0.0,0.0,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,static_ot,0.0625,3739763315.9432626,3451.0,0.4100517989640207,7.875000000000002,7.874999999999992,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,static_ot,0.125,3583324673.8614383,3243.0,0.4409911801763965,15.750000000000004,15.749999999999984,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,static_ot,0.1875,3576579174.9099293,3199.0,0.4484110317793644,23.624999999999996,23.624999999999982,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,static_ot,0.25,3417538948.13525,2922.0,0.49055018899622005,31.500000000000007,31.499999999999968,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,forecast_iot,0.0,3757341438.3786883,3490.0,0.40459190816183677,0.0,0.0,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,forecast_iot,0.25,3735666643.771845,3440.0,0.4114517709645807,7.875000670552253,7.875000292507873,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,forecast_iot,0.5,3626231708.7451878,3222.0,0.4419711605767885,15.750000451505183,15.750000201536142,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,forecast_iot,0.75,3478112323.0458803,2942.0,0.48369032619347613,23.625000593438745,23.625000288267394,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,forecast_iot,1.0,3376880943.404926,2729.0,0.5158896822063559,31.50000000000001,31.499999995254125,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,graph_forecast_iot,0.0,3757341438.3786883,3490.0,0.40459190816183677,0.0,0.0,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,graph_forecast_iot,0.25,3718802453.1462846,3425.0,0.4141117177656447,7.875000536441802,7.875000219381133,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,graph_forecast_iot,0.5,3626976012.5318446,3233.0,0.4412711745765085,15.750000435858963,15.750000294036205,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,graph_forecast_iot,0.75,3489713813.1027584,2977.0,0.47837043259134815,23.625000607967376,23.625000325157046,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
discovery,scheduled_rotation_slower_noisy,99400002,graph_forecast_iot,1.0,3362995390.300823,2735.0,0.5153296934061319,31.500000000000014,31.499999985378757,31.500000000000007,3767cec32fb5d363a83f4f3efe29a6eea4fb4edc3296c65a94548d3986d5b820
validation,scheduled_rotation_forward,99500000,static_ot,0.25,3577008839.447297,3149.0,0.45661411925976697,31.500000000000007,31.499999999999968,31.500000000000007,3896033d8499ddcba01251e1cacccd2add13189fdee677da7214c557f82eb090
validation,scheduled_rotation_forward,99500000,forecast_iot,1.0,3513538252.616741,2890.0,0.4895133653187114,31.500000000000014,31.499999977450425,31.500000000000007,3896033d8499ddcba01251e1cacccd2add13189fdee677da7214c557f82eb090
validation,scheduled_rotation_forward,99500000,graph_forecast_iot,1.0,3507263481.401283,2920.0,0.48636052090472925,31.50000000000001,31.49999996287991,31.500000000000007,3896033d8499ddcba01251e1cacccd2add13189fdee677da7214c557f82eb090
validation,scheduled_rotation_forward,99500001,static_ot,0.25,2783193614.178584,2321.0,0.5291432049916299,31.500000000000007,31.499999999999968,31.500000000000007,b55efa5bf8a20efc2655b759584fe25b02220315c63695253b55df58c53f1c49
validation,scheduled_rotation_forward,99500001,forecast_iot,1.0,2769786335.314634,2107.0,0.5524273322173185,31.500000000000014,31.49999999874654,31.500000000000007,b55efa5bf8a20efc2655b759584fe25b02220315c63695253b55df58c53f1c49
validation,scheduled_rotation_forward,99500001,graph_forecast_iot,1.0,2767565141.19614,2143.0,0.5489271039415614,31.500000000000014,31.499999999016605,31.500000000000007,b55efa5bf8a20efc2655b759584fe25b02220315c63695253b55df58c53f1c49
validation,scheduled_rotation_forward,99500002,static_ot,0.25,3355742305.4535704,2964.0,0.4606122152908748,31.500000000000007,31.499999999999968,31.500000000000007,255ac3fde071ca22f2b0034155da37fb5b05d93b3cab8c15fe4999fbeb39d781
validation,scheduled_rotation_forward,99500002,forecast_iot,1.0,3338476445.434806,2764.0,0.486000290149427,31.500000000000014,31.49999998341258,31.500000000000007,255ac3fde071ca22f2b0034155da37fb5b05d93b3cab8c15fe4999fbeb39d781
validation,scheduled_rotation_forward,99500002,graph_forecast_iot,1.0,3373633950.05737,2845.0,0.47526476135209633,31.500000000000018,31.499999997625242,31.500000000000007,255ac3fde071ca22f2b0034155da37fb5b05d93b3cab8c15fe4999fbeb39d781
validation,scheduled_rotation_forward,99500003,static_ot,0.25,3709407962.3009367,3139.0,0.4728641911191898,31.500000000000007,31.499999999999968,31.500000000000007,416eb041d7990147123bd8dd97c64afa0790a745927c32a3112d157c95719d4d
validation,scheduled_rotation_forward,99500003,forecast_iot,1.0,3826513046.5804696,3153.0,0.46572318878213453,31.500000000000018,31.499999986158258,31.500000000000007,416eb041d7990147123bd8dd97c64afa0790a745927c32a3112d157c95719d4d
validation,scheduled_rotation_forward,99500003,graph_forecast_iot,1.0,3803224586.9211245,3142.0,0.46728122565567387,31.500000000000018,31.49999999048708,31.500000000000007,416eb041d7990147123bd8dd97c64afa0790a745927c32a3112d157c95719d4d
validation,scheduled_rotation_forward,99500004,static_ot,0.25,3136510115.336494,2592.0,0.5125906956892873,31.500000000000007,31.499999999999968,31.500000000000007,cdfac3100058ee20a6890093bd0b3dc1e8f01bc298a9a3582700f98ea3111f6a
validation,scheduled_rotation_forward,99500004,forecast_iot,1.0,3146345616.7651153,2414.0,0.5306586996727842,31.500000000000014,31.499999990456182,31.500000000000007,cdfac3100058ee20a6890093bd0b3dc1e8f01bc298a9a3582700f98ea3111f6a
validation,scheduled_rotation_forward,99500004,graph_forecast_iot,1.0,3124493791.2299376,2419.0,0.5302318964290795,31.500000000000014,31.499999963917805,31.500000000000007,cdfac3100058ee20a6890093bd0b3dc1e8f01bc298a9a3582700f98ea3111f6a
validation,scheduled_rotation_forward,99500005,static_ot,0.25,3281593184.9400134,2791.0,0.47830388692579506,31.500000000000007,31.499999999999968,31.500000000000007,07a8ded7eb590e7e24cc0d518182af706fbd6277209cb24473f4e8595e8e2b14
validation,scheduled_rotation_forward,99500005,forecast_iot,1.0,3220688322.664665,2540.0,0.5113780918727915,31.500000000000014,31.499999991444994,31.500000000000007,07a8ded7eb590e7e24cc0d518182af706fbd6277209cb24473f4e8595e8e2b14
validation,scheduled_rotation_forward,99500005,graph_forecast_iot,1.0,3226391046.4341974,2581.0,0.5064310954063604,31.500000000000014,31.499999962770964,31.500000000000007,07a8ded7eb590e7e24cc0d518182af706fbd6277209cb24473f4e8595e8e2b14
validation,scheduled_rotation_forward,99500006,static_ot,0.25,3365921496.308932,2876.0,0.48767779186030136,31.500000000000007,31.499999999999968,31.500000000000007,284a8f5e515474bd1c834241fef9a9c5457404a0f1b8891f157922c74ad5d9cc
validation,scheduled_rotation_forward,99500006,forecast_iot,1.0,3318193654.999233,2634.0,0.5148570623855795,31.500000000000014,31.499999984466058,31.500000000000007,284a8f5e515474bd1c834241fef9a9c5457404a0f1b8891f157922c74ad5d9cc
validation,scheduled_rotation_forward,99500006,graph_forecast_iot,1.0,3296527144.89508,2639.0,0.515138712857344,31.500000000000014,31.49999997898677,31.500000000000007,284a8f5e515474bd1c834241fef9a9c5457404a0f1b8891f157922c74ad5d9cc
validation,scheduled_rotation_forward,99500007,static_ot,0.25,3666842795.8651166,3240.0,0.43907675791733763,31.500000000000007,31.499999999999968,31.500000000000007,5b53f82ba2cab730bed69e48fcb9be6d2f1df753c24aeb66215a8fcef4a00ffb
validation,scheduled_rotation_forward,99500007,forecast_iot,1.0,3646587333.901622,2996.0,0.4656468062265164,31.500000000000018,31.499999998892203,31.500000000000007,5b53f82ba2cab730bed69e48fcb9be6d2f1df753c24aeb66215a8fcef4a00ffb
validation,scheduled_rotation_forward,99500007,graph_forecast_iot,1.0,3650937824.1234913,3025.0,0.46121846484165324,31.50000000000001,31.499999982732476,31.500000000000007,5b53f82ba2cab730bed69e48fcb9be6d2f1df753c24aeb66215a8fcef4a00ffb
validation,scheduled_rotation_reverse,99500000,static_ot,0.25,2844484571.217849,2352.0,0.5445772058823529,31.500000000000007,31.499999999999968,31.500000000000007,2754dca45a8499afab862e0140525957c6ca142415aeb6ddfc4fad4dc01e38f4
validation,scheduled_rotation_reverse,99500000,forecast_iot,1.0,2863974852.0453076,2185.0,0.5608149509803921,31.500000000000014,31.499999963151694,31.500000000000007,2754dca45a8499afab862e0140525957c6ca142415aeb6ddfc4fad4dc01e38f4
validation,scheduled_rotation_reverse,99500000,graph_forecast_iot,1.0,2880836199.3988867,2225.0,0.5559129901960784,31.500000000000018,31.49999998133485,31.500000000000007,2754dca45a8499afab862e0140525957c6ca142415aeb6ddfc4fad4dc01e38f4
validation,scheduled_rotation_reverse,99500001,static_ot,0.25,3480618586.244554,3082.0,0.4747131321716957,31.500000000000007,31.499999999999968,31.500000000000007,d8d1bf543626bbcda929cdfeed0454624ed7bbf8e90b0f73b96f92d4ec701b48
validation,scheduled_rotation_reverse,99500001,forecast_iot,1.0,3437222942.3186297,2805.0,0.5053123671908202,31.500000000000014,31.499999994056434,31.500000000000007,d8d1bf543626bbcda929cdfeed0454624ed7bbf8e90b0f73b96f92d4ec701b48
validation,scheduled_rotation_reverse,99500001,graph_forecast_iot,1.0,3415351354.978583,2813.0,0.5060206828162629,31.500000000000014,31.499999990390435,31.500000000000007,d8d1bf543626bbcda929cdfeed0454624ed7bbf8e90b0f73b96f92d4ec701b48
validation,scheduled_rotation_reverse,99500002,static_ot,0.25,2651586786.927879,2223.0,0.5477497255762898,31.500000000000007,31.499999999999968,31.500000000000007,957ff35b67c47bfdfe573a154190580bda3a4d08710f3c632326de5f6e48c575
validation,scheduled_rotation_reverse,99500002,forecast_iot,1.0,2572702962.0391903,1936.0,0.5827191469342952,31.500000000000014,31.499999993708037,31.500000000000007,957ff35b67c47bfdfe573a154190580bda3a4d08710f3c632326de5f6e48c575
validation,scheduled_rotation_reverse,99500002,graph_forecast_iot,1.0,2583173315.7342076,1980.0,0.57879880821703,31.500000000000014,31.49999998554799,31.500000000000007,957ff35b67c47bfdfe573a154190580bda3a4d08710f3c632326de5f6e48c575
validation,scheduled_rotation_reverse,99500003,static_ot,0.25,2965913718.6953354,2526.0,0.5083006338665862,31.500000000000007,31.499999999999968,31.500000000000007,a8c9a449f80d78622a84b7fe5920efd2eff2470134eba87a78781a0338ceaff7
validation,scheduled_rotation_reverse,99500003,forecast_iot,1.0,2966039614.7517786,2339.0,0.5279203139148808,31.500000000000014,31.499999991441843,31.500000000000007,a8c9a449f80d78622a84b7fe5920efd2eff2470134eba87a78781a0338ceaff7
validation,scheduled_rotation_reverse,99500003,graph_forecast_iot,1.0,2956955477.157867,2363.0,0.525505584062783,31.500000000000014,31.499999991493397,31.500000000000007,a8c9a449f80d78622a84b7fe5920efd2eff2470134eba87a78781a0338ceaff7
validation,scheduled_rotation_reverse,99500004,static_ot,0.25,3264190263.198382,2859.0,0.4887917665303821,31.500000000000007,31.499999999999968,31.500000000000007,db48783a7adf91690286bc8736752d16ad29f982c15af15bec60fc861d331558
validation,scheduled_rotation_reverse,99500004,forecast_iot,1.0,3206484472.095909,2611.0,0.5174115324968278,31.500000000000014,31.499999998752195,31.500000000000007,db48783a7adf91690286bc8736752d16ad29f982c15af15bec60fc861d331558
validation,scheduled_rotation_reverse,99500004,graph_forecast_iot,1.0,3211534566.4026256,2664.0,0.5129000422952207,31.500000000000014,31.499999994041648,31.500000000000007,db48783a7adf91690286bc8736752d16ad29f982c15af15bec60fc861d331558
validation,scheduled_rotation_reverse,99500005,static_ot,0.25,3237748139.9076767,2818.0,0.49016228637081716,31.500000000000007,31.499999999999968,31.500000000000007,5c0759eed6f98b4c819fab3548b3ec876e6992a6a58604266b6b3029bc91b4dc
validation,scheduled_rotation_reverse,99500005,forecast_iot,1.0,3213241583.538711,2630.0,0.5121355737469482,31.500000000000014,31.499999994091375,31.500000000000007,5c0759eed6f98b4c819fab3548b3ec876e6992a6a58604266b6b3029bc91b4dc
validation,scheduled_rotation_reverse,99500005,graph_forecast_iot,1.0,3224189688.385884,2674.0,0.5066781559672555,31.500000000000014,31.499999999267505,31.500000000000007,5c0759eed6f98b4c819fab3548b3ec876e6992a6a58604266b6b3029bc91b4dc
validation,scheduled_rotation_reverse,99500006,static_ot,0.25,3560312582.399169,3061.0,0.4710970753810243,31.500000000000007,31.499999999999968,31.500000000000007,7981cab58cb9c5a35eebfd7fab9d00d324cdaf32ebc22bc6da30b79f52330327
validation,scheduled_rotation_reverse,99500006,forecast_iot,1.0,3515442547.2945337,2854.0,0.49526294109570235,31.500000000000014,31.499999980950022,31.500000000000007,7981cab58cb9c5a35eebfd7fab9d00d324cdaf32ebc22bc6da30b79f52330327
validation,scheduled_rotation_reverse,99500006,graph_forecast_iot,1.0,3536273575.7865543,2922.0,0.48688727172868324,31.500000000000014,31.499999996944158,31.500000000000007,7981cab58cb9c5a35eebfd7fab9d00d324cdaf32ebc22bc6da30b79f52330327
validation,scheduled_rotation_reverse,99500007,static_ot,0.25,2960282729.7194853,2460.0,0.5305911838419578,31.500000000000007,31.499999999999968,31.500000000000007,dea884f5429053d31fe9d2dd7b489689d85e0bbaddc836be6e549c087d8996bf
validation,scheduled_rotation_reverse,99500007,forecast_iot,1.0,3000201742.796305,2319.0,0.5404688191065901,31.500000000000014,31.49999999735655,31.500000000000007,dea884f5429053d31fe9d2dd7b489689d85e0bbaddc836be6e549c087d8996bf
validation,scheduled_rotation_reverse,99500007,graph_forecast_iot,1.0,2983774259.2455835,2344.0,0.5388471177944862,31.500000000000018,31.49999998335282,31.500000000000007,dea884f5429053d31fe9d2dd7b489689d85e0bbaddc836be6e549c087d8996bf
validation,scheduled_rotation_slower_noisy,99500000,static_ot,0.25,3381349085.6801887,2917.0,0.4728398536448072,31.500000000000007,31.499999999999968,31.500000000000007,80058443748e58abe5b3a6d1cf627e5d8ff31f8c1820f2d55ea76c0132e81719
validation,scheduled_rotation_slower_noisy,99500000,forecast_iot,1.0,3353283148.818071,2730.0,0.49549676329862086,31.500000000000018,31.49999999715326,31.500000000000007,80058443748e58abe5b3a6d1cf627e5d8ff31f8c1820f2d55ea76c0132e81719
validation,scheduled_rotation_slower_noisy,99500000,graph_forecast_iot,1.0,3353424113.013937,2767.0,0.49085280045032365,31.50000000000001,31.499999995060556,31.500000000000007,80058443748e58abe5b3a6d1cf627e5d8ff31f8c1820f2d55ea76c0132e81719
validation,scheduled_rotation_slower_noisy,99500001,static_ot,0.25,3094210666.973249,2624.0,0.516552428175587,31.500000000000007,31.499999999999968,31.500000000000007,595206453abed4f6cbdabb41751d64f2bac7ed17cc2ffdd1eb657a2949925d7b
validation,scheduled_rotation_slower_noisy,99500001,forecast_iot,1.0,3102745233.5292206,2465.0,0.534052792766516,31.500000000000018,31.49999997577737,31.500000000000007,595206453abed4f6cbdabb41751d64f2bac7ed17cc2ffdd1eb657a2949925d7b
validation,scheduled_rotation_slower_noisy,99500001,graph_forecast_iot,1.0,3109837208.707214,2521.0,0.5270526469301444,31.500000000000014,31.499999956646864,31.500000000000007,595206453abed4f6cbdabb41751d64f2bac7ed17cc2ffdd1eb657a2949925d7b
validation,scheduled_rotation_slower_noisy,99500002,static_ot,0.25,3302217286.3323197,2905.0,0.4714161346488683,31.500000000000007,31.499999999999968,31.500000000000007,2274a12657ac9dc6a6e1d839bc82b7bf5a05ab7dadc639c39edbd4aaf8c443c9
validation,scheduled_rotation_slower_noisy,99500002,forecast_iot,1.0,3252258369.462823,2676.0,0.4991294254207777,31.500000000000014,31.499999966219765,31.500000000000007,2274a12657ac9dc6a6e1d839bc82b7bf5a05ab7dadc639c39edbd4aaf8c443c9
validation,scheduled_rotation_slower_noisy,99500002,graph_forecast_iot,1.0,3260730337.842279,2721.0,0.4926001160766106,31.500000000000018,31.49999999207026,31.500000000000007,2274a12657ac9dc6a6e1d839bc82b7bf5a05ab7dadc639c39edbd4aaf8c443c9
validation,scheduled_rotation_slower_noisy,99500003,static_ot,0.25,3122946618.291067,2621.0,0.499,31.500000000000007,31.499999999999968,31.500000000000007,dd378818089d6904ebcd4b121c5d9c7fe743fdda8f0f858a1b07a8fb7c3a30d2
validation,scheduled_rotation_slower_noisy,99500003,forecast_iot,1.0,3151396391.730042,2463.0,0.5171428571428571,31.500000000000014,31.499999997758405,31.500000000000007,dd378818089d6904ebcd4b121c5d9c7fe743fdda8f0f858a1b07a8fb7c3a30d2
validation,scheduled_rotation_slower_noisy,99500003,graph_forecast_iot,1.0,3125013053.2735243,2474.0,0.5161428571428571,31.500000000000014,31.49999999221639,31.500000000000007,dd378818089d6904ebcd4b121c5d9c7fe743fdda8f0f858a1b07a8fb7c3a30d2
validation,scheduled_rotation_slower_noisy,99500004,static_ot,0.25,2861323619.2562695,2359.0,0.5386918126029038,31.500000000000007,31.499999999999968,31.500000000000007,818ac17acf6b1ea28bcf95927253d60e8d9152ef093cbc0a96600f77d90b0c29
validation,scheduled_rotation_slower_noisy,99500004,forecast_iot,1.0,2836248929.865365,2162.0,0.5648854961832062,31.500000000000014,31.499999994125105,31.500000000000007,818ac17acf6b1ea28bcf95927253d60e8d9152ef093cbc0a96600f77d90b0c29
validation,scheduled_rotation_slower_noisy,99500004,graph_forecast_iot,1.0,2831279848.612283,2197.0,0.5605448286184703,31.500000000000014,31.499999990373713,31.500000000000007,818ac17acf6b1ea28bcf95927253d60e8d9152ef093cbc0a96600f77d90b0c29
validation,scheduled_rotation_slower_noisy,99500005,static_ot,0.25,3161678031.8708663,2717.0,0.4784014105201293,31.500000000000007,31.499999999999968,31.500000000000007,4322efeb8c8ef6f684005036778504960e8e48ae0194feb4fd04bdbcc247b9ac
validation,scheduled_rotation_slower_noisy,99500005,forecast_iot,1.0,3074715508.8391423,2459.0,0.5126359094916251,31.500000000000014,31.4999999953696,31.500000000000007,4322efeb8c8ef6f684005036778504960e8e48ae0194feb4fd04bdbcc247b9ac
validation,scheduled_rotation_slower_noisy,99500005,graph_forecast_iot,1.0,3090399399.7091904,2509.0,0.5052894504848663,31.500000000000014,31.499999984896927,31.500000000000007,4322efeb8c8ef6f684005036778504960e8e48ae0194feb4fd04bdbcc247b9ac
validation,scheduled_rotation_slower_noisy,99500006,static_ot,0.25,3119635262.9827895,2644.0,0.48268868607851656,31.500000000000007,31.499999999999968,31.500000000000007,9aa7fa086dea0344e3ed1c0ca185a989fdee19ca518584940b58840eab0c3add
validation,scheduled_rotation_slower_noisy,99500006,forecast_iot,1.0,3020946354.8096795,2324.0,0.5236853541938288,31.500000000000014,31.49999998671057,31.500000000000007,9aa7fa086dea0344e3ed1c0ca185a989fdee19ca518584940b58840eab0c3add
validation,scheduled_rotation_slower_noisy,99500006,graph_forecast_iot,1.0,3000874608.4068327,2343.0,0.5222367086773867,31.50000000000001,31.49999998448535,31.500000000000007,9aa7fa086dea0344e3ed1c0ca185a989fdee19ca518584940b58840eab0c3add
validation,scheduled_rotation_slower_noisy,99500007,static_ot,0.25,3569374067.178207,3030.0,0.46297304655594884,31.500000000000007,31.499999999999968,31.500000000000007,399923c28b11944499dce20839c446d96908687216ceee074ebd5d106fdda547
validation,scheduled_rotation_slower_noisy,99500007,forecast_iot,1.0,3542862159.936143,2839.0,0.4828478083310645,31.500000000000014,31.499999984773353,31.500000000000007,399923c28b11944499dce20839c446d96908687216ceee074ebd5d106fdda547
validation,scheduled_rotation_slower_noisy,99500007,graph_forecast_iot,1.0,3545716768.4940786,2875.0,0.4793084671930302,31.500000000000018,31.499999993513082,31.500000000000007,399923c28b11944499dce20839c446d96908687216ceee074ebd5d106fdda547
