role,checkpoint_variant,training_seed,scenario,step,configured_horizon,candidate_index,candidate_label,executed_action_id,policy_executed_action_id,policy_candidate_index,true_cost_advantage,true_best_index,critic_q,critic_best_index,gradient_score,gradient_best_index,policy_linf_to_candidate
candidate,pretrain,61,routing_persistent_hotspot_cluster2,0,4,0,mdl2,7e43de2692ab18b0,7e43de2692ab18b0,0,0.0,0,-0.08282002806663513,4,0.0,4,0.0
candidate,pretrain,61,routing_persistent_hotspot_cluster2,0,4,1,specimen_transfer:+1x0.05,b97e5fdbe022c222,7e43de2692ab18b0,0,0.0,0,-0.08348429203033447,4,-0.0006608078838326037,4,0.05000000447034836
candidate,pretrain,61,routing_persistent_hotspot_cluster2,0,4,2,specimen_transfer:-1x0.05,97718ff462c710d4,7e43de2692ab18b0,0,0.0,0,-0.08215571194887161,4,0.0006608079420402646,4,0.05000000447034836
candidate,pretrain,61,routing_persistent_hotspot_cluster2,0,4,3,specimen_transfer:+1x0.1,a38529cdc2c89cad,7e43de2692ab18b0,0,0.0,0,-0.08420198410749435,4,-0.0013216158840805292,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,0,4,4,specimen_transfer:-1x0.1,1b9a3fd1e49ba81e,7e43de2692ab18b0,0,0.0,0,-0.08150569349527359,4,0.0013216158840805292,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,0,remaining,0,mdl2,7e43de2692ab18b0,7e43de2692ab18b0,0,0.0,0,-0.08282002806663513,4,0.0,4,0.0
candidate,pretrain,61,routing_persistent_hotspot_cluster2,0,remaining,1,specimen_transfer:+1x0.05,b97e5fdbe022c222,7e43de2692ab18b0,0,0.0,0,-0.08348429203033447,4,-0.0006608078838326037,4,0.05000000447034836
candidate,pretrain,61,routing_persistent_hotspot_cluster2,0,remaining,2,specimen_transfer:-1x0.05,97718ff462c710d4,7e43de2692ab18b0,0,0.0,0,-0.08215571194887161,4,0.0006608079420402646,4,0.05000000447034836
candidate,pretrain,61,routing_persistent_hotspot_cluster2,0,remaining,3,specimen_transfer:+1x0.1,a38529cdc2c89cad,7e43de2692ab18b0,0,0.0,0,-0.08420198410749435,4,-0.0013216158840805292,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,0,remaining,4,specimen_transfer:-1x0.1,1b9a3fd1e49ba81e,7e43de2692ab18b0,0,0.0,0,-0.08150569349527359,4,0.0013216158840805292,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,6,4,0,mdl2,98c96b3fe428dace,98c96b3fe428dace,0,0.0,3,-0.4354841113090515,4,0.0,4,0.0
candidate,pretrain,61,routing_persistent_hotspot_cluster2,6,4,1,specimen_transfer:+1x0.05,54d07cf24aaee38b,98c96b3fe428dace,0,1746147.2005438358,3,-0.4364665448665619,4,-0.0006245059776119888,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,6,4,2,specimen_transfer:-1x0.05,0f79c88b71aabb30,98c96b3fe428dace,0,-1431658.9318915755,3,-0.4347170293331146,4,0.0006245059776119888,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,6,4,3,specimen_transfer:+1x0.1,f7a859ba1a1fabec,98c96b3fe428dace,0,2659610.52476497,3,-0.4368547201156616,4,-0.0012490119552239776,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,6,4,4,specimen_transfer:-1x0.1,bc3202d81a17fea0,98c96b3fe428dace,0,-1016458.2998579293,3,-0.43428534269332886,4,0.0012490119552239776,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,6,remaining,0,mdl2,98c96b3fe428dace,98c96b3fe428dace,0,0.0,0,-0.4354841113090515,4,0.0,4,0.0
candidate,pretrain,61,routing_persistent_hotspot_cluster2,6,remaining,1,specimen_transfer:+1x0.05,54d07cf24aaee38b,98c96b3fe428dace,0,-5300203.562452793,0,-0.4364665448665619,4,-0.0006245059776119888,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,6,remaining,2,specimen_transfer:-1x0.05,0f79c88b71aabb30,98c96b3fe428dace,0,-6240450.904951572,0,-0.4347170293331146,4,0.0006245059776119888,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,6,remaining,3,specimen_transfer:+1x0.1,f7a859ba1a1fabec,98c96b3fe428dace,0,-8498929.875326633,0,-0.4368547201156616,4,-0.0012490119552239776,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,6,remaining,4,specimen_transfer:-1x0.1,bc3202d81a17fea0,98c96b3fe428dace,0,-6667098.343899727,0,-0.43428534269332886,4,0.0012490119552239776,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,12,4,0,mdl2,5b20f2cf5b1be49b,5b20f2cf5b1be49b,0,0.0,3,-0.5362460017204285,4,0.0,4,0.0
candidate,pretrain,61,routing_persistent_hotspot_cluster2,12,4,1,specimen_transfer:+1x0.05,43366db58b7c622e,5b20f2cf5b1be49b,0,1696443.8426645398,3,-0.536586582660675,4,-0.00035063448012806475,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,12,4,2,specimen_transfer:-1x0.05,fce3ed919985ba24,5b20f2cf5b1be49b,0,-233993.28628575802,3,-0.5358389019966125,4,0.00035063448012806475,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,12,4,3,specimen_transfer:+1x0.1,8260c51247bbc7e8,5b20f2cf5b1be49b,0,2700537.4736710787,3,-0.5371613502502441,4,-0.0007012688438408077,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,12,4,4,specimen_transfer:-1x0.1,0d32f0541b5e7e90,5b20f2cf5b1be49b,0,434957.91516923904,3,-0.535256564617157,4,0.0007012690184637904,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,12,remaining,0,mdl2,5b20f2cf5b1be49b,5b20f2cf5b1be49b,0,0.0,0,-0.5362460017204285,4,0.0,4,0.0
candidate,pretrain,61,routing_persistent_hotspot_cluster2,12,remaining,1,specimen_transfer:+1x0.05,43366db58b7c622e,5b20f2cf5b1be49b,0,-7023734.607584,0,-0.536586582660675,4,-0.00035063448012806475,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,12,remaining,2,specimen_transfer:-1x0.05,fce3ed919985ba24,5b20f2cf5b1be49b,0,-2407253.662370205,0,-0.5358389019966125,4,0.00035063448012806475,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,12,remaining,3,specimen_transfer:+1x0.1,8260c51247bbc7e8,5b20f2cf5b1be49b,0,-6232411.219634533,0,-0.5371613502502441,4,-0.0007012688438408077,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,12,remaining,4,specimen_transfer:-1x0.1,0d32f0541b5e7e90,5b20f2cf5b1be49b,0,-427934.446518898,0,-0.535256564617157,4,0.0007012690184637904,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,18,4,0,mdl2,132e090317a818dc,f7730751af51fc26,-1,0.0,3,-0.7094799280166626,4,0.0001369422534480691,4,0.01985151879489422
candidate,pretrain,61,routing_persistent_hotspot_cluster2,18,4,1,specimen_transfer:+1x0.05,34b59344c7b71b15,f7730751af51fc26,-1,345171.1501045525,3,-0.7099170088768005,4,-0.00019523169612511992,4,0.037153035402297974
candidate,pretrain,61,routing_persistent_hotspot_cluster2,18,4,2,specimen_transfer:-1x0.05,d1e3e6bad33c9581,f7730751af51fc26,-1,-1166056.687234193,3,-0.7091416120529175,4,0.0004691162030212581,4,0.06469129770994186
candidate,pretrain,61,routing_persistent_hotspot_cluster2,18,4,3,specimen_transfer:+1x0.1,cc3fc4715c1b375e,f7730751af51fc26,-1,1274034.333469957,3,-0.7102289795875549,4,-0.0005274057621136308,4,0.08539679646492004
candidate,pretrain,61,routing_persistent_hotspot_cluster2,18,4,4,specimen_transfer:-1x0.1,4fb7bb7edc2125f8,f7730751af51fc26,-1,-1449730.5976397991,3,-0.7088871002197266,4,0.0008012903854250908,4,0.11469130218029022
candidate,pretrain,61,routing_persistent_hotspot_cluster2,18,remaining,0,mdl2,132e090317a818dc,f7730751af51fc26,-1,0.0,2,-0.7094799280166626,4,0.0001369422534480691,4,0.01985151879489422
candidate,pretrain,61,routing_persistent_hotspot_cluster2,18,remaining,1,specimen_transfer:+1x0.05,34b59344c7b71b15,f7730751af51fc26,-1,597084.8204336166,2,-0.7099170088768005,4,-0.00019523169612511992,4,0.037153035402297974
candidate,pretrain,61,routing_persistent_hotspot_cluster2,18,remaining,2,specimen_transfer:-1x0.05,d1e3e6bad33c9581,f7730751af51fc26,-1,1643857.7732179165,2,-0.7091416120529175,4,0.0004691162030212581,4,0.06469129770994186
candidate,pretrain,61,routing_persistent_hotspot_cluster2,18,remaining,3,specimen_transfer:+1x0.1,cc3fc4715c1b375e,f7730751af51fc26,-1,-134894.62226343155,2,-0.7102289795875549,4,-0.0005274057621136308,4,0.08539679646492004
candidate,pretrain,61,routing_persistent_hotspot_cluster2,18,remaining,4,specimen_transfer:-1x0.1,4fb7bb7edc2125f8,f7730751af51fc26,-1,823627.0352666378,2,-0.7088871002197266,4,0.0008012903854250908,4,0.11469130218029022
candidate,pretrain,61,routing_persistent_hotspot_cluster2,25,4,0,mdl2,e066899939fc982e,e066899939fc982e,0,0.0,3,-0.8103576898574829,4,0.0,4,0.0
candidate,pretrain,61,routing_persistent_hotspot_cluster2,25,4,1,specimen_transfer:+1x0.05,54d6330aefbec110,e066899939fc982e,0,915908.136139363,3,-0.8103906512260437,4,-7.015552546363324e-05,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,25,4,2,specimen_transfer:-1x0.05,9fe64ccf81d7073c,e066899939fc982e,0,-2182060.8800405264,3,-0.810076892375946,4,7.015558367129415e-05,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,25,4,3,specimen_transfer:+1x0.1,5d0c14bdc81772ca,e066899939fc982e,0,3222004.660843432,3,-0.8104312419891357,4,-0.00014031105092726648,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,25,4,4,specimen_transfer:-1x0.1,534ed743ccca1b83,e066899939fc982e,0,-3194661.2184571624,3,-0.8100200891494751,4,0.00014031108003109694,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,25,remaining,0,mdl2,e066899939fc982e,e066899939fc982e,0,0.0,3,-0.8103576898574829,4,0.0,4,0.0
candidate,pretrain,61,routing_persistent_hotspot_cluster2,25,remaining,1,specimen_transfer:+1x0.05,54d6330aefbec110,e066899939fc982e,0,731323.4265756607,3,-0.8103906512260437,4,-7.015552546363324e-05,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,25,remaining,2,specimen_transfer:-1x0.05,9fe64ccf81d7073c,e066899939fc982e,0,1326020.3791983128,3,-0.810076892375946,4,7.015558367129415e-05,4,0.05000000074505806
candidate,pretrain,61,routing_persistent_hotspot_cluster2,25,remaining,3,specimen_transfer:+1x0.1,5d0c14bdc81772ca,e066899939fc982e,0,4668715.758307457,3,-0.8104312419891357,4,-0.00014031105092726648,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,25,remaining,4,specimen_transfer:-1x0.1,534ed743ccca1b83,e066899939fc982e,0,3349584.581875801,3,-0.8100200891494751,4,0.00014031108003109694,4,0.10000000149011612
candidate,pretrain,61,routing_persistent_hotspot_cluster2,31,4,0,mdl2,d300049ac714cf36,f77c1710c3817917,-1,0.0,3,-0.6326887011528015,3,-0.0003740223473869264,3,0.04247289523482323
candidate,pretrain,61,routing_persistent_hotspot_cluster2,31,4,1,specimen_transfer:+1x0.05,253dcb7e8e719f76,f77c1710c3817917,-1,1663585.9106191099,3,-0.6321622133255005,3,0.00023813552979845554,3,0.02315482869744301
candidate,pretrain,61,routing_persistent_hotspot_cluster2,31,4,2,specimen_transfer:-1x0.05,20dc6c75fc5fdbe0,f77c1710c3817917,-1,-4189665.0148768425,3,-0.6333438158035278,3,-0.000986180268228054,3,0.0796670988202095
candidate,pretrain,61,routing_persistent_hotspot_cluster2,31,4,3,specimen_transfer:+1x0.1,f726da848e3bd64b,f77c1710c3817917,-1,4035474.098065108,3,-0.6315563917160034,3,0.0008502933196723461,3,0.07033289968967438
candidate,pretrain,61,routing_persistent_hotspot_cluster2,31,4,4,specimen_transfer:-1x0.1,bc0531d271a6d6f6,f77c1710c3817917,-1,-5078170.638617516,3,-0.6339524984359741,3,-0.0015983375487849116,3,0.12966710329055786
candidate,pretrain,61,routing_persistent_hotspot_cluster2,31,remaining,0,mdl2,d300049ac714cf36,f77c1710c3817917,-1,0.0,4,-0.6326887011528015,3,-0.0003740223473869264,3,0.04247289523482323
candidate,pretrain,61,routing_persistent_hotspot_cluster2,31,remaining,1,specimen_transfer:+1x0.05,253dcb7e8e719f76,f77c1710c3817917,-1,1936256.3896081448,4,-0.6321622133255005,3,0.00023813552979845554,3,0.02315482869744301
candidate,pretrain,61,routing_persistent_hotspot_cluster2,31,remaining,2,specimen_transfer:-1x0.05,20dc6c75fc5fdbe0,f77c1710c3817917,-1,2759312.4987185,4,-0.6333438158035278,3,-0.000986180268228054,3,0.0796670988202095
candidate,pretrain,61,routing_persistent_hotspot_cluster2,31,remaining,3,specimen_transfer:+1x0.1,f726da848e3bd64b,f77c1710c3817917,-1,4738488.626751661,4,-0.6315563917160034,3,0.0008502933196723461,3,0.07033289968967438
candidate,pretrain,61,routing_persistent_hotspot_cluster2,31,remaining,4,specimen_transfer:-1x0.1,bc0531d271a6d6f6,f77c1710c3817917,-1,6308532.362659931,4,-0.6339524984359741,3,-0.0015983375487849116,3,0.12966710329055786
candidate,pretrain,61,routing_persistent_hotspot_cluster2,37,4,0,mdl2,1cc751d2994b65e1,c58db5e3f0ae50d4,-1,0.0,0,-0.5921868085861206,4,-0.0012840393465012312,3,0.06328853219747543
candidate,pretrain,61,routing_persistent_hotspot_cluster2,37,4,1,specimen_transfer:+1x0.05,d6c373264d6fc224,c58db5e3f0ae50d4,-1,-110517.0399979055,0,-0.5921417474746704,4,-0.0012422390282154083,3,0.02781819738447666
candidate,pretrain,61,routing_persistent_hotspot_cluster2,37,4,2,specimen_transfer:-1x0.05,3fe5f60e5b24dca5,c58db5e3f0ae50d4,-1,-826304.6871368885,0,-0.5922318696975708,4,-0.0013258400140330195,3,0.11328853666782379
candidate,pretrain,61,routing_persistent_hotspot_cluster2,37,4,3,specimen_transfer:+1x0.1,3b165a06db3f41b7,c58db5e3f0ae50d4,-1,-110517.0399979055,0,-0.5925689339637756,4,-0.0012004387099295855,3,0.05412319302558899
candidate,pretrain,61,routing_persistent_hotspot_cluster2,37,4,4,specimen_transfer:-1x0.1,b134dee64e436c21,c58db5e3f0ae50d4,-1,-826304.6871368885,0,-0.5918047428131104,4,-0.0013676396338269114,3,0.16328853368759155
candidate,pretrain,61,routing_persistent_hotspot_cluster2,37,remaining,0,mdl2,1cc751d2994b65e1,c58db5e3f0ae50d4,-1,0.0,2,-0.5921868085861206,4,-0.0012840393465012312,3,0.06328853219747543
candidate,pretrain,61,routing_persistent_hotspot_cluster2,37,remaining,1,specimen_transfer:+1x0.05,d6c373264d6fc224,c58db5e3f0ae50d4,-1,-1229415.740502596,2,-0.5921417474746704,4,-0.0012422390282154083,3,0.02781819738447666
candidate,pretrain,61,routing_persistent_hotspot_cluster2,37,remaining,2,specimen_transfer:-1x0.05,3fe5f60e5b24dca5,c58db5e3f0ae50d4,-1,1066708.8816514015,2,-0.5922318696975708,4,-0.0013258400140330195,3,0.11328853666782379
candidate,pretrain,61,routing_persistent_hotspot_cluster2,37,remaining,3,specimen_transfer:+1x0.1,3b165a06db3f41b7,c58db5e3f0ae50d4,-1,-1229415.740502596,2,-0.5925689339637756,4,-0.0012004387099295855,3,0.05412319302558899
candidate,pretrain,61,routing_persistent_hotspot_cluster2,37,remaining,4,specimen_transfer:-1x0.1,b134dee64e436c21,c58db5e3f0ae50d4,-1,1066708.8816514015,2,-0.5918047428131104,4,-0.0013676396338269114,3,0.16328853368759155
candidate,pretrain,61,routing_persistent_hotspot_cluster2,43,4,0,mdl2,b86edd2339b85129,ac20a9623b34d1ef,-1,0.0,2,-0.705140233039856,3,-0.0015807980671525002,3,0.07956988364458084
candidate,pretrain,61,routing_persistent_hotspot_cluster2,43,4,1,specimen_transfer:+1x0.05,6acb9e83fba07ebc,ac20a9623b34d1ef,-1,-783098.7707513571,2,-0.7036056518554688,3,-0.0001102462993003428,3,0.069310761988163
candidate,pretrain,61,routing_persistent_hotspot_cluster2,43,4,2,specimen_transfer:-1x0.05,27de1e0abebb6cf8,ac20a9623b34d1ef,-1,224641.4535806179,2,-0.7067180871963501,3,-0.003051349427551031,3,0.1295698881149292
candidate,pretrain,61,routing_persistent_hotspot_cluster2,43,4,3,specimen_transfer:+1x0.1,66e7720a18cc1e93,ac20a9623b34d1ef,-1,-882604.3389012814,2,-0.702526330947876,3,0.0013603048864752054,3,0.0949452817440033
candidate,pretrain,61,routing_persistent_hotspot_cluster2,43,4,4,specimen_transfer:-1x0.1,ba7698333d101acc,ac20a9623b34d1ef,-1,90797.60279405117,2,-0.7077973484992981,3,-0.004521901719272137,3,0.17956988513469696
candidate,pretrain,61,routing_persistent_hotspot_cluster2,43,remaining,0,mdl2,b86edd2339b85129,ac20a9623b34d1ef,-1,0.0,0,-0.705140233039856,3,-0.0015807980671525002,3,0.07956988364458084
candidate,pretrain,61,routing_persistent_hotspot_cluster2,43,remaining,1,specimen_transfer:+1x0.05,6acb9e83fba07ebc,ac20a9623b34d1ef,-1,-3523889.218893409,0,-0.7036056518554688,3,-0.0001102462993003428,3,0.069310761988163
candidate,pretrain,61,routing_persistent_hotspot_cluster2,43,remaining,2,specimen_transfer:-1x0.05,27de1e0abebb6cf8,ac20a9623b34d1ef,-1,-339824.5230062008,0,-0.7067180871963501,3,-0.003051349427551031,3,0.1295698881149292
candidate,pretrain,61,routing_persistent_hotspot_cluster2,43,remaining,3,specimen_transfer:+1x0.1,66e7720a18cc1e93,ac20a9623b34d1ef,-1,-2328740.730237007,0,-0.702526330947876,3,0.0013603048864752054,3,0.0949452817440033
candidate,pretrain,61,routing_persistent_hotspot_cluster2,43,remaining,4,specimen_transfer:-1x0.1,ba7698333d101acc,ac20a9623b34d1ef,-1,-871411.9167903662,0,-0.7077973484992981,3,-0.004521901719272137,3,0.17956988513469696
candidate,pretrain,61,routing_persistent_hotspot_cluster2,51,4,0,mdl2,a2065bd63f61f75a,ed7d39a445b74b95,-1,0.0,4,-0.3548983335494995,3,-0.004166495520621538,3,0.08005516976118088
candidate,pretrain,61,routing_persistent_hotspot_cluster2,51,4,1,specimen_transfer:+1x0.05,fd0475150eb8f8d9,ed7d39a445b74b95,-1,-1125838.357328236,4,-0.3539172410964966,3,-0.0028499974869191647,3,0.04697824642062187
candidate,pretrain,61,routing_persistent_hotspot_cluster2,51,4,2,specimen_transfer:-1x0.05,9af95d88e17ca9a9,ed7d39a445b74b95,-1,1274120.5220454931,4,-0.3558136820793152,3,-0.005482993554323912,3,0.11313208937644958
candidate,pretrain,61,routing_persistent_hotspot_cluster2,51,4,3,specimen_transfer:+1x0.1,f1d6c4d73364ca72,ed7d39a445b74b95,-1,-980149.2634727657,4,-0.35241174697875977,3,-0.0015334994532167912,3,0.07578093558549881
candidate,pretrain,61,routing_persistent_hotspot_cluster2,51,4,4,specimen_transfer:-1x0.1,570495b6ea3055d0,ed7d39a445b74b95,-1,1570331.0365272313,4,-0.3570237457752228,3,-0.006799491122364998,3,0.15784597396850586
candidate,pretrain,61,routing_persistent_hotspot_cluster2,51,remaining,0,mdl2,a2065bd63f61f75a,ed7d39a445b74b95,-1,0.0,4,-0.3548983335494995,3,-0.004166495520621538,3,0.08005516976118088
candidate,pretrain,61,routing_persistent_hotspot_cluster2,51,remaining,1,specimen_transfer:+1x0.05,fd0475150eb8f8d9,ed7d39a445b74b95,-1,-1125838.357328236,4,-0.3539172410964966,3,-0.0028499974869191647,3,0.04697824642062187
candidate,pretrain,61,routing_persistent_hotspot_cluster2,51,remaining,2,specimen_transfer:-1x0.05,9af95d88e17ca9a9,ed7d39a445b74b95,-1,1274120.5220454931,4,-0.3558136820793152,3,-0.005482993554323912,3,0.11313208937644958
candidate,pretrain,61,routing_persistent_hotspot_cluster2,51,remaining,3,specimen_transfer:+1x0.1,f1d6c4d73364ca72,ed7d39a445b74b95,-1,-980149.2634727657,4,-0.35241174697875977,3,-0.0015334994532167912,3,0.07578093558549881
candidate,pretrain,61,routing_persistent_hotspot_cluster2,51,remaining,4,specimen_transfer:-1x0.1,570495b6ea3055d0,ed7d39a445b74b95,-1,1570331.0365272313,4,-0.3570237457752228,3,-0.006799491122364998,3,0.15784597396850586
candidate,episode25,61,routing_persistent_hotspot_cluster2,0,4,0,mdl2,7e43de2692ab18b0,7e43de2692ab18b0,0,0.0,0,-0.4094139337539673,3,0.0,3,0.0
candidate,episode25,61,routing_persistent_hotspot_cluster2,0,4,1,specimen_transfer:+1x0.05,b97e5fdbe022c222,7e43de2692ab18b0,0,0.0,0,-0.40896934270858765,3,0.00032068000291474164,3,0.05000000447034836
candidate,episode25,61,routing_persistent_hotspot_cluster2,0,4,2,specimen_transfer:-1x0.05,97718ff462c710d4,7e43de2692ab18b0,0,0.0,0,-0.4098585247993469,3,-0.0003206799447070807,3,0.05000000447034836
candidate,episode25,61,routing_persistent_hotspot_cluster2,0,4,3,specimen_transfer:+1x0.1,a38529cdc2c89cad,7e43de2692ab18b0,0,0.0,0,-0.4085247814655304,3,0.0006413600058294833,3,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,0,4,4,specimen_transfer:-1x0.1,1b9a3fd1e49ba81e,7e43de2692ab18b0,0,0.0,0,-0.4103032052516937,3,-0.0006413600058294833,3,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,0,remaining,0,mdl2,7e43de2692ab18b0,7e43de2692ab18b0,0,0.0,0,-0.4094139337539673,3,0.0,3,0.0
candidate,episode25,61,routing_persistent_hotspot_cluster2,0,remaining,1,specimen_transfer:+1x0.05,b97e5fdbe022c222,7e43de2692ab18b0,0,0.0,0,-0.40896934270858765,3,0.00032068000291474164,3,0.05000000447034836
candidate,episode25,61,routing_persistent_hotspot_cluster2,0,remaining,2,specimen_transfer:-1x0.05,97718ff462c710d4,7e43de2692ab18b0,0,0.0,0,-0.4098585247993469,3,-0.0003206799447070807,3,0.05000000447034836
candidate,episode25,61,routing_persistent_hotspot_cluster2,0,remaining,3,specimen_transfer:+1x0.1,a38529cdc2c89cad,7e43de2692ab18b0,0,0.0,0,-0.4085247814655304,3,0.0006413600058294833,3,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,0,remaining,4,specimen_transfer:-1x0.1,1b9a3fd1e49ba81e,7e43de2692ab18b0,0,0.0,0,-0.4103032052516937,3,-0.0006413600058294833,3,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,6,4,0,mdl2,98c96b3fe428dace,98c96b3fe428dace,0,0.0,3,-1.6706312894821167,4,0.0,4,0.0
candidate,episode25,61,routing_persistent_hotspot_cluster2,6,4,1,specimen_transfer:+1x0.05,54d07cf24aaee38b,98c96b3fe428dace,0,1746147.2005438358,3,-1.6719540357589722,4,-0.0006907660281285644,4,0.05000000074505806
candidate,episode25,61,routing_persistent_hotspot_cluster2,6,4,2,specimen_transfer:-1x0.05,0f79c88b71aabb30,98c96b3fe428dace,0,-1431658.9318915755,3,-1.6695027351379395,4,0.0006907660281285644,4,0.05000000074505806
candidate,episode25,61,routing_persistent_hotspot_cluster2,6,4,3,specimen_transfer:+1x0.1,f7a859ba1a1fabec,98c96b3fe428dace,0,2659610.52476497,3,-1.6721667051315308,4,-0.0013815320562571287,4,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,6,4,4,specimen_transfer:-1x0.1,bc3202d81a17fea0,98c96b3fe428dace,0,-1016458.2998579293,3,-1.669272541999817,4,0.0013815320562571287,4,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,6,remaining,0,mdl2,98c96b3fe428dace,98c96b3fe428dace,0,0.0,0,-1.6706312894821167,4,0.0,4,0.0
candidate,episode25,61,routing_persistent_hotspot_cluster2,6,remaining,1,specimen_transfer:+1x0.05,54d07cf24aaee38b,98c96b3fe428dace,0,-5300203.562452793,0,-1.6719540357589722,4,-0.0006907660281285644,4,0.05000000074505806
candidate,episode25,61,routing_persistent_hotspot_cluster2,6,remaining,2,specimen_transfer:-1x0.05,0f79c88b71aabb30,98c96b3fe428dace,0,-6240450.904951572,0,-1.6695027351379395,4,0.0006907660281285644,4,0.05000000074505806
candidate,episode25,61,routing_persistent_hotspot_cluster2,6,remaining,3,specimen_transfer:+1x0.1,f7a859ba1a1fabec,98c96b3fe428dace,0,-8498929.875326633,0,-1.6721667051315308,4,-0.0013815320562571287,4,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,6,remaining,4,specimen_transfer:-1x0.1,bc3202d81a17fea0,98c96b3fe428dace,0,-6667098.343899727,0,-1.669272541999817,4,0.0013815320562571287,4,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,12,4,0,mdl2,5b20f2cf5b1be49b,5b20f2cf5b1be49b,0,0.0,3,-1.5924476385116577,4,0.0,4,0.0
candidate,episode25,61,routing_persistent_hotspot_cluster2,12,4,1,specimen_transfer:+1x0.05,43366db58b7c622e,5b20f2cf5b1be49b,0,1696443.8426645398,3,-1.5941108465194702,4,-0.0010909168049693108,4,0.05000000074505806
candidate,episode25,61,routing_persistent_hotspot_cluster2,12,4,2,specimen_transfer:-1x0.05,fce3ed919985ba24,5b20f2cf5b1be49b,0,-233993.28628575802,3,-1.5910989046096802,4,0.0010909168049693108,4,0.05000000074505806
candidate,episode25,61,routing_persistent_hotspot_cluster2,12,4,3,specimen_transfer:+1x0.1,8260c51247bbc7e8,5b20f2cf5b1be49b,0,2700537.4736710787,3,-1.5951464176177979,4,-0.0021818336099386215,4,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,12,4,4,specimen_transfer:-1x0.1,0d32f0541b5e7e90,5b20f2cf5b1be49b,0,434957.91516923904,3,-1.5900801420211792,4,0.002181834075599909,4,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,12,remaining,0,mdl2,5b20f2cf5b1be49b,5b20f2cf5b1be49b,0,0.0,0,-1.5924476385116577,4,0.0,4,0.0
candidate,episode25,61,routing_persistent_hotspot_cluster2,12,remaining,1,specimen_transfer:+1x0.05,43366db58b7c622e,5b20f2cf5b1be49b,0,-7023734.607584,0,-1.5941108465194702,4,-0.0010909168049693108,4,0.05000000074505806
candidate,episode25,61,routing_persistent_hotspot_cluster2,12,remaining,2,specimen_transfer:-1x0.05,fce3ed919985ba24,5b20f2cf5b1be49b,0,-2407253.662370205,0,-1.5910989046096802,4,0.0010909168049693108,4,0.05000000074505806
candidate,episode25,61,routing_persistent_hotspot_cluster2,12,remaining,3,specimen_transfer:+1x0.1,8260c51247bbc7e8,5b20f2cf5b1be49b,0,-6232411.219634533,0,-1.5951464176177979,4,-0.0021818336099386215,4,0.10000000149011612
candidate,episode25,61,routing_persistent_hotspot_cluster2,12,remaining,4,specimen_transfer:-1x0.1,0d32f0541b5e7e90,5b20f2cf5b1be49b,0,-427934.446518898,0,-1.5900801420211792,4,0.002181834075599909,4,0.10000000149011612
