phase,state_index,state_id,scenario,generation_seed,epoch,world_seed,candidate,budget_fraction,smoothing,total_cost,patients_lost,completion_service_level,request_total,allocation_signature,shared_budget,local_interior_fraction,shared_budget_interior,rng_sha256
validation,17,scheduled_rotation_forward__g99300002__t032,scheduled_rotation_forward,99300002,32,99510053,b0.75_a0.50,0.75,0.5,961791510.4721559,811.0,0.5126774847870182,23.62500033974647,"0.059,0.054,0.059,0.057,0.054,0.030,0.012,0.016,0.016,0.018,0.027,0.025,0.062,0.063,0.062,0.051,0.027,0.020,0.020,0.018",31.500000000000007,1.0,True,e5dbe6d81005691756827b5e896f35d72c58d48f8258be33e7c930035ab8f46f
validation,17,scheduled_rotation_forward__g99300002__t032,scheduled_rotation_forward,99300002,32,99510053,b0.75_a0.75,0.75,0.75,960835749.1278969,810.0,0.5128465179175118,23.624999445676803,"0.058,0.058,0.059,0.053,0.050,0.038,0.013,0.015,0.019,0.021,0.023,0.022,0.061,0.061,0.061,0.053,0.026,0.021,0.020,0.020",31.500000000000007,1.0,True,e5dbe6d81005691756827b5e896f35d72c58d48f8258be33e7c930035ab8f46f
validation,17,scheduled_rotation_forward__g99300002__t032,scheduled_rotation_forward,99300002,32,99510053,b0.75_a1.00,0.75,1.0,964076655.4278402,814.0,0.512001352265044,23.62500016093254,"0.057,0.062,0.058,0.048,0.046,0.046,0.014,0.014,0.022,0.023,0.020,0.019,0.059,0.058,0.059,0.056,0.026,0.023,0.020,0.021",31.500000000000007,1.0,True,e5dbe6d81005691756827b5e896f35d72c58d48f8258be33e7c930035ab8f46f
validation,17,scheduled_rotation_forward__g99300002__t032,scheduled_rotation_forward,99300002,32,99510053,b1.00_a0.00,1.0,0.0,962200716.8832014,810.0,0.5130155510480054,31.49999991059303,"0.082,0.061,0.080,0.088,0.083,0.018,0.015,0.024,0.014,0.018,0.045,0.042,0.087,0.091,0.085,0.061,0.037,0.023,0.026,0.020",31.500000000000007,1.0,True,e5dbe6d81005691756827b5e896f35d72c58d48f8258be33e7c930035ab8f46f
validation,17,scheduled_rotation_forward__g99300002__t032,scheduled_rotation_forward,99300002,32,99510053,b1.00_a0.25,1.0,0.25,961398405.2724675,809.0,0.513184584178499,31.500000000000004,"0.080,0.067,0.079,0.082,0.078,0.029,0.016,0.022,0.018,0.021,0.040,0.038,0.085,0.088,0.084,0.065,0.037,0.025,0.026,0.022",31.500000000000007,1.0,False,e5dbe6d81005691756827b5e896f35d72c58d48f8258be33e7c930035ab8f46f
validation,17,scheduled_rotation_forward__g99300002__t032,scheduled_rotation_forward,99300002,32,99510053,b1.00_a0.50,1.0,0.5,961067409.7020856,809.0,0.5133536173089925,31.500000000000004,"0.079,0.072,0.079,0.076,0.072,0.040,0.017,0.021,0.022,0.025,0.036,0.034,0.083,0.084,0.082,0.068,0.036,0.026,0.026,0.024",31.500000000000007,1.0,False,e5dbe6d81005691756827b5e896f35d72c58d48f8258be33e7c930035ab8f46f
validation,17,scheduled_rotation_forward__g99300002__t032,scheduled_rotation_forward,99300002,32,99510053,b1.00_a0.75,1.0,0.75,961012063.3182678,809.0,0.5133536173089925,31.50000000000001,"0.077,0.077,0.078,0.070,0.067,0.050,0.018,0.020,0.026,0.028,0.031,0.030,0.081,0.081,0.081,0.071,0.035,0.028,0.026,0.026",31.500000000000007,1.0,False,e5dbe6d81005691756827b5e896f35d72c58d48f8258be33e7c930035ab8f46f
validation,17,scheduled_rotation_forward__g99300002__t032,scheduled_rotation_forward,99300002,32,99510053,b1.00_a1.00,1.0,1.0,960967780.5825498,809.0,0.5133536173089925,31.49999940991401,"0.076,0.082,0.078,0.064,0.061,0.061,0.018,0.018,0.030,0.031,0.026,0.026,0.079,0.077,0.079,0.074,0.035,0.030,0.026,0.028",31.500000000000007,1.0,True,e5dbe6d81005691756827b5e896f35d72c58d48f8258be33e7c930035ab8f46f
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510054,b0.75_a0.00,0.75,0.0,529494846.94359964,312.0,0.47077772664519096,23.624999552965168,"0.043,0.055,0.048,0.056,0.061,0.020,0.014,0.013,0.013,0.018,0.049,0.046,0.043,0.045,0.043,0.030,0.047,0.044,0.033,0.030",31.500000000000007,1.0,True,3b10567ef465759346f0295625566dc212ecf0089673f986487fa8d706f8a930
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510054,b0.75_a0.25,0.75,0.25,529859386.8632923,313.0,0.47077772664519096,23.625000321865087,"0.045,0.053,0.049,0.053,0.056,0.026,0.015,0.016,0.018,0.021,0.045,0.041,0.042,0.043,0.042,0.033,0.045,0.041,0.035,0.032",31.500000000000007,1.0,True,3b10567ef465759346f0295625566dc212ecf0089673f986487fa8d706f8a930
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510054,b0.75_a0.50,0.75,0.5,529820346.7376436,313.0,0.47077772664519096,23.625000250339504,"0.047,0.052,0.050,0.050,0.051,0.032,0.015,0.019,0.022,0.024,0.041,0.036,0.041,0.041,0.041,0.037,0.042,0.039,0.036,0.035",31.500000000000007,1.0,True,3b10567ef465759346f0295625566dc212ecf0089673f986487fa8d706f8a930
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510054,b0.75_a0.75,0.75,0.75,529483085.3772982,313.0,0.4712379199263691,23.625000339746475,"0.050,0.050,0.052,0.047,0.046,0.037,0.015,0.022,0.027,0.027,0.037,0.031,0.040,0.040,0.040,0.040,0.039,0.036,0.038,0.038",31.500000000000007,1.0,True,3b10567ef465759346f0295625566dc212ecf0089673f986487fa8d706f8a930
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510054,b0.75_a1.00,0.75,1.0,529451957.85354817,313.0,0.4712379199263691,23.62500016093254,"0.052,0.048,0.053,0.045,0.041,0.043,0.015,0.025,0.031,0.030,0.033,0.026,0.038,0.038,0.038,0.044,0.036,0.034,0.039,0.041",31.500000000000007,1.0,True,3b10567ef465759346f0295625566dc212ecf0089673f986487fa8d706f8a930
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510054,b1.00_a0.00,1.0,0.0,525499632.0439955,306.0,0.47445927289461576,31.500000000000007,"0.057,0.074,0.064,0.075,0.082,0.026,0.019,0.017,0.018,0.024,0.065,0.061,0.057,0.060,0.057,0.040,0.063,0.058,0.044,0.040",31.500000000000007,1.0,False,3b10567ef465759346f0295625566dc212ecf0089673f986487fa8d706f8a930
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510054,b1.00_a0.25,1.0,0.25,525417253.12747854,306.0,0.47445927289461576,31.49999951720238,"0.060,0.071,0.066,0.071,0.075,0.034,0.019,0.021,0.024,0.028,0.060,0.055,0.056,0.058,0.056,0.044,0.059,0.055,0.046,0.043",31.500000000000007,1.0,True,3b10567ef465759346f0295625566dc212ecf0089673f986487fa8d706f8a930
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510054,b1.00_a0.50,1.0,0.5,526103958.99110854,307.0,0.4739990796134376,31.499999874830245,"0.063,0.069,0.067,0.067,0.068,0.042,0.020,0.025,0.030,0.032,0.055,0.048,0.054,0.055,0.054,0.049,0.056,0.051,0.048,0.047",31.500000000000007,1.0,True,3b10567ef465759346f0295625566dc212ecf0089673f986487fa8d706f8a930
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510054,b1.00_a0.75,1.0,0.75,527870814.80926144,310.0,0.47261849976990333,31.500000000000007,"0.066,0.066,0.069,0.063,0.061,0.050,0.020,0.029,0.036,0.036,0.049,0.042,0.053,0.053,0.053,0.054,0.052,0.048,0.051,0.051",31.500000000000007,1.0,False,3b10567ef465759346f0295625566dc212ecf0089673f986487fa8d706f8a930
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510054,b1.00_a1.00,1.0,1.0,527843775.8199908,310.0,0.47261849976990333,31.50000000000001,"0.070,0.064,0.070,0.059,0.054,0.058,0.020,0.033,0.042,0.040,0.044,0.035,0.051,0.050,0.051,0.058,0.048,0.045,0.053,0.054",31.500000000000007,1.0,False,3b10567ef465759346f0295625566dc212ecf0089673f986487fa8d706f8a930
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510055,b0.75_a0.00,0.75,0.0,543424648.0638083,286.0,0.4076271186440678,23.624999552965168,"0.043,0.055,0.048,0.056,0.061,0.020,0.014,0.013,0.013,0.018,0.049,0.046,0.043,0.045,0.043,0.030,0.047,0.044,0.033,0.030",31.500000000000007,1.0,True,106b6f1dcfe484fbbffce93f336150bf5ca653ccfd141ce8b05208d08bb0a766
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510055,b0.75_a0.25,0.75,0.25,543592090.0172937,287.0,0.4076271186440678,23.625000321865087,"0.045,0.053,0.049,0.053,0.056,0.026,0.015,0.016,0.018,0.021,0.045,0.041,0.042,0.043,0.042,0.033,0.045,0.041,0.035,0.032",31.500000000000007,1.0,True,106b6f1dcfe484fbbffce93f336150bf5ca653ccfd141ce8b05208d08bb0a766
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510055,b0.75_a0.50,0.75,0.5,543553764.5079614,287.0,0.4076271186440678,23.625000250339504,"0.047,0.052,0.050,0.050,0.051,0.032,0.015,0.019,0.022,0.024,0.041,0.036,0.041,0.041,0.041,0.037,0.042,0.039,0.036,0.035",31.500000000000007,1.0,True,106b6f1dcfe484fbbffce93f336150bf5ca653ccfd141ce8b05208d08bb0a766
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510055,b0.75_a0.75,0.75,0.75,543467412.4239053,287.0,0.4076271186440678,23.625000339746475,"0.050,0.050,0.052,0.047,0.046,0.037,0.015,0.022,0.027,0.027,0.037,0.031,0.040,0.040,0.040,0.040,0.039,0.036,0.038,0.038",31.500000000000007,1.0,True,106b6f1dcfe484fbbffce93f336150bf5ca653ccfd141ce8b05208d08bb0a766
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510055,b0.75_a1.00,0.75,1.0,543436876.5816989,287.0,0.4076271186440678,23.62500016093254,"0.052,0.048,0.053,0.045,0.041,0.043,0.015,0.025,0.031,0.030,0.033,0.026,0.038,0.038,0.038,0.044,0.036,0.034,0.039,0.041",31.500000000000007,1.0,True,106b6f1dcfe484fbbffce93f336150bf5ca653ccfd141ce8b05208d08bb0a766
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510055,b1.00_a0.00,1.0,0.0,538782511.3836225,278.0,0.4110169491525424,31.500000000000007,"0.057,0.074,0.064,0.075,0.082,0.026,0.019,0.017,0.018,0.024,0.065,0.061,0.057,0.060,0.057,0.040,0.063,0.058,0.044,0.040",31.500000000000007,1.0,False,106b6f1dcfe484fbbffce93f336150bf5ca653ccfd141ce8b05208d08bb0a766
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510055,b1.00_a0.25,1.0,0.25,539158226.5299271,279.0,0.4110169491525424,31.49999951720238,"0.060,0.071,0.066,0.071,0.075,0.034,0.019,0.021,0.024,0.028,0.060,0.055,0.056,0.058,0.056,0.044,0.059,0.055,0.046,0.043",31.500000000000007,1.0,True,106b6f1dcfe484fbbffce93f336150bf5ca653ccfd141ce8b05208d08bb0a766
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510055,b1.00_a0.50,1.0,0.5,540599222.0946654,281.0,0.41059322033898304,31.499999874830245,"0.063,0.069,0.067,0.067,0.068,0.042,0.020,0.025,0.030,0.032,0.055,0.048,0.054,0.055,0.054,0.049,0.056,0.051,0.048,0.047",31.500000000000007,1.0,True,106b6f1dcfe484fbbffce93f336150bf5ca653ccfd141ce8b05208d08bb0a766
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510055,b1.00_a0.75,1.0,0.75,541360661.0541308,282.0,0.4097457627118644,31.500000000000007,"0.066,0.066,0.069,0.063,0.061,0.050,0.020,0.029,0.036,0.036,0.049,0.042,0.053,0.053,0.053,0.054,0.052,0.048,0.051,0.051",31.500000000000007,1.0,False,106b6f1dcfe484fbbffce93f336150bf5ca653ccfd141ce8b05208d08bb0a766
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510055,b1.00_a1.00,1.0,1.0,541892506.9474951,283.0,0.40932203389830507,31.50000000000001,"0.070,0.064,0.070,0.059,0.054,0.058,0.020,0.033,0.042,0.040,0.044,0.035,0.051,0.050,0.051,0.058,0.048,0.045,0.053,0.054",31.500000000000007,1.0,False,106b6f1dcfe484fbbffce93f336150bf5ca653ccfd141ce8b05208d08bb0a766
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510056,b0.75_a0.00,0.75,0.0,511348176.2831858,324.0,0.468997668997669,23.624999552965168,"0.043,0.055,0.048,0.056,0.061,0.020,0.014,0.013,0.013,0.018,0.049,0.046,0.043,0.045,0.043,0.030,0.047,0.044,0.033,0.030",31.500000000000007,1.0,True,825711f185352b388a1f96ab8974cb5450fe25aa6f3e5511d549a8477b8332ce
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510056,b0.75_a0.25,0.75,0.25,511510872.2560692,325.0,0.468997668997669,23.625000321865087,"0.045,0.053,0.049,0.053,0.056,0.026,0.015,0.016,0.018,0.021,0.045,0.041,0.042,0.043,0.042,0.033,0.045,0.041,0.035,0.032",31.500000000000007,1.0,True,825711f185352b388a1f96ab8974cb5450fe25aa6f3e5511d549a8477b8332ce
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510056,b0.75_a0.50,0.75,0.5,511470014.5450767,325.0,0.468997668997669,23.625000250339504,"0.047,0.052,0.050,0.050,0.051,0.032,0.015,0.019,0.022,0.024,0.041,0.036,0.041,0.041,0.041,0.037,0.042,0.039,0.036,0.035",31.500000000000007,1.0,True,825711f185352b388a1f96ab8974cb5450fe25aa6f3e5511d549a8477b8332ce
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510056,b0.75_a0.75,0.75,0.75,511440326.8073645,325.0,0.46853146853146854,23.625000339746475,"0.050,0.050,0.052,0.047,0.046,0.037,0.015,0.022,0.027,0.027,0.037,0.031,0.040,0.040,0.040,0.040,0.039,0.036,0.038,0.038",31.500000000000007,1.0,True,825711f185352b388a1f96ab8974cb5450fe25aa6f3e5511d549a8477b8332ce
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510056,b0.75_a1.00,0.75,1.0,511242245.1215672,325.0,0.46853146853146854,23.62500016093254,"0.052,0.048,0.053,0.045,0.041,0.043,0.015,0.025,0.031,0.030,0.033,0.026,0.038,0.038,0.038,0.044,0.036,0.034,0.039,0.041",31.500000000000007,1.0,True,825711f185352b388a1f96ab8974cb5450fe25aa6f3e5511d549a8477b8332ce
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510056,b1.00_a0.00,1.0,0.0,508337615.48748326,319.0,0.4717948717948718,31.500000000000007,"0.057,0.074,0.064,0.075,0.082,0.026,0.019,0.017,0.018,0.024,0.065,0.061,0.057,0.060,0.057,0.040,0.063,0.058,0.044,0.040",31.500000000000007,1.0,False,825711f185352b388a1f96ab8974cb5450fe25aa6f3e5511d549a8477b8332ce
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510056,b1.00_a0.25,1.0,0.25,508252606.6388482,319.0,0.4717948717948718,31.49999951720238,"0.060,0.071,0.066,0.071,0.075,0.034,0.019,0.021,0.024,0.028,0.060,0.055,0.056,0.058,0.056,0.044,0.059,0.055,0.046,0.043",31.500000000000007,1.0,True,825711f185352b388a1f96ab8974cb5450fe25aa6f3e5511d549a8477b8332ce
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510056,b1.00_a0.50,1.0,0.5,508888023.15532637,320.0,0.47132867132867134,31.499999874830245,"0.063,0.069,0.067,0.067,0.068,0.042,0.020,0.025,0.030,0.032,0.055,0.048,0.054,0.055,0.054,0.049,0.056,0.051,0.048,0.047",31.500000000000007,1.0,True,825711f185352b388a1f96ab8974cb5450fe25aa6f3e5511d549a8477b8332ce
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510056,b1.00_a0.75,1.0,0.75,509990631.42550725,322.0,0.4703962703962704,31.500000000000007,"0.066,0.066,0.069,0.063,0.061,0.050,0.020,0.029,0.036,0.036,0.049,0.042,0.053,0.053,0.053,0.054,0.052,0.048,0.051,0.051",31.500000000000007,1.0,False,825711f185352b388a1f96ab8974cb5450fe25aa6f3e5511d549a8477b8332ce
validation,18,scheduled_rotation_reverse__g99300000__t004,scheduled_rotation_reverse,99300000,4,99510056,b1.00_a1.00,1.0,1.0,510271407.6722926,323.0,0.4703962703962704,31.50000000000001,"0.070,0.064,0.070,0.059,0.054,0.058,0.020,0.033,0.042,0.040,0.044,0.035,0.051,0.050,0.051,0.058,0.048,0.045,0.053,0.054",31.500000000000007,1.0,False,825711f185352b388a1f96ab8974cb5450fe25aa6f3e5511d549a8477b8332ce
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510057,b0.75_a0.00,0.75,0.0,693786497.9414493,511.0,0.4797062234248164,23.624999713897708,"0.033,0.060,0.039,0.057,0.068,0.016,0.013,0.014,0.016,0.016,0.060,0.061,0.058,0.056,0.055,0.019,0.033,0.031,0.026,0.018",31.500000000000007,1.0,True,ca7144753d89b484501c9b01943395c5eb806e23de6657e01597ea4771bfb46c
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510057,b0.75_a0.25,0.75,0.25,693202604.8755926,511.0,0.480092771550058,23.625000250339507,"0.038,0.056,0.043,0.054,0.060,0.024,0.014,0.016,0.021,0.022,0.053,0.054,0.054,0.053,0.053,0.027,0.032,0.031,0.026,0.021",31.500000000000007,1.0,True,ca7144753d89b484501c9b01943395c5eb806e23de6657e01597ea4771bfb46c
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510057,b0.75_a0.50,0.75,0.5,695907738.6622496,515.0,0.4785465790490916,23.62500021457672,"0.043,0.052,0.047,0.050,0.053,0.031,0.014,0.017,0.027,0.027,0.046,0.046,0.051,0.050,0.050,0.035,0.032,0.031,0.027,0.024",31.500000000000007,1.0,True,ca7144753d89b484501c9b01943395c5eb806e23de6657e01597ea4771bfb46c
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510057,b0.75_a0.75,0.75,0.75,696618008.2858509,516.0,0.47816003092385,23.625000286102296,"0.048,0.048,0.051,0.047,0.045,0.039,0.015,0.019,0.032,0.032,0.039,0.038,0.047,0.047,0.047,0.043,0.031,0.030,0.027,0.027",31.500000000000007,1.0,True,ca7144753d89b484501c9b01943395c5eb806e23de6657e01597ea4771bfb46c
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510057,b0.75_a1.00,0.75,1.0,696943243.9741054,517.0,0.47777348279860843,23.62499994635582,"0.052,0.043,0.055,0.043,0.038,0.046,0.015,0.020,0.038,0.038,0.031,0.031,0.043,0.044,0.044,0.051,0.031,0.030,0.027,0.030",31.500000000000007,1.0,True,ca7144753d89b484501c9b01943395c5eb806e23de6657e01597ea4771bfb46c
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510057,b1.00_a0.00,1.0,0.0,687188704.7603939,501.0,0.4835717046772323,31.50000000000001,"0.044,0.081,0.052,0.076,0.090,0.022,0.017,0.019,0.021,0.022,0.080,0.082,0.077,0.075,0.074,0.025,0.044,0.041,0.035,0.024",31.500000000000007,1.0,False,ca7144753d89b484501c9b01943395c5eb806e23de6657e01597ea4771bfb46c
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510057,b1.00_a0.25,1.0,0.25,689054086.6647017,504.0,0.4824120603015075,31.500000000000004,"0.051,0.075,0.058,0.072,0.080,0.032,0.018,0.021,0.028,0.029,0.071,0.071,0.072,0.071,0.070,0.036,0.043,0.041,0.035,0.028",31.500000000000007,1.0,False,ca7144753d89b484501c9b01943395c5eb806e23de6657e01597ea4771bfb46c
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510057,b1.00_a0.50,1.0,0.5,689757252.0455263,505.0,0.48202551217626594,31.499999856948847,"0.057,0.069,0.063,0.067,0.070,0.041,0.019,0.023,0.035,0.036,0.061,0.061,0.068,0.067,0.066,0.046,0.042,0.041,0.036,0.032",31.500000000000007,1.0,True,ca7144753d89b484501c9b01943395c5eb806e23de6657e01597ea4771bfb46c
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510057,b1.00_a0.75,1.0,0.75,691233456.3592503,507.0,0.4812524159257828,31.49999992847443,"0.063,0.063,0.068,0.062,0.060,0.051,0.020,0.025,0.043,0.043,0.051,0.051,0.063,0.063,0.063,0.057,0.042,0.041,0.036,0.036",31.500000000000007,1.0,True,ca7144753d89b484501c9b01943395c5eb806e23de6657e01597ea4771bfb46c
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510057,b1.00_a1.00,1.0,1.0,694037730.2280529,511.0,0.4797062234248164,31.500000000000007,"0.070,0.058,0.073,0.058,0.050,0.061,0.020,0.027,0.050,0.050,0.042,0.041,0.058,0.059,0.059,0.067,0.041,0.040,0.036,0.040",31.500000000000007,1.0,False,ca7144753d89b484501c9b01943395c5eb806e23de6657e01597ea4771bfb46c
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510058,b0.75_a0.00,0.75,0.0,628660880.0880728,459.0,0.4974216580721936,23.624999713897708,"0.033,0.060,0.039,0.057,0.068,0.016,0.013,0.014,0.016,0.016,0.060,0.061,0.058,0.056,0.055,0.019,0.033,0.031,0.026,0.018",31.500000000000007,1.0,True,0175bf7302b5005a10a35f6ff1051f31dfe92fae7ea02b797f6640927c91b8a6
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510058,b0.75_a0.25,0.75,0.25,629037657.6631298,459.0,0.49702499008330026,23.625000250339507,"0.038,0.056,0.043,0.054,0.060,0.024,0.014,0.016,0.021,0.022,0.053,0.054,0.054,0.053,0.053,0.027,0.032,0.031,0.026,0.021",31.500000000000007,1.0,True,0175bf7302b5005a10a35f6ff1051f31dfe92fae7ea02b797f6640927c91b8a6
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510058,b0.75_a0.50,0.75,0.5,629706126.6440994,461.0,0.496628322094407,23.62500021457672,"0.043,0.052,0.047,0.050,0.053,0.031,0.014,0.017,0.027,0.027,0.046,0.046,0.051,0.050,0.050,0.035,0.032,0.031,0.027,0.024",31.500000000000007,1.0,True,0175bf7302b5005a10a35f6ff1051f31dfe92fae7ea02b797f6640927c91b8a6
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510058,b0.75_a0.75,0.75,0.75,629424308.0452479,461.0,0.49702499008330026,23.625000286102296,"0.048,0.048,0.051,0.047,0.045,0.039,0.015,0.019,0.032,0.032,0.039,0.038,0.047,0.047,0.047,0.043,0.031,0.030,0.027,0.027",31.500000000000007,1.0,True,0175bf7302b5005a10a35f6ff1051f31dfe92fae7ea02b797f6640927c91b8a6
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510058,b0.75_a1.00,0.75,1.0,629951390.2460119,462.0,0.496628322094407,23.62499994635582,"0.052,0.043,0.055,0.043,0.038,0.046,0.015,0.020,0.038,0.038,0.031,0.031,0.043,0.044,0.044,0.051,0.031,0.030,0.027,0.030",31.500000000000007,1.0,True,0175bf7302b5005a10a35f6ff1051f31dfe92fae7ea02b797f6640927c91b8a6
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510058,b1.00_a0.00,1.0,0.0,624118560.4081273,451.0,0.5013883379611266,31.50000000000001,"0.044,0.081,0.052,0.076,0.090,0.022,0.017,0.019,0.021,0.022,0.080,0.082,0.077,0.075,0.074,0.025,0.044,0.041,0.035,0.024",31.500000000000007,1.0,False,0175bf7302b5005a10a35f6ff1051f31dfe92fae7ea02b797f6640927c91b8a6
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510058,b1.00_a0.25,1.0,0.25,625547903.2780164,453.0,0.5001983339944467,31.500000000000004,"0.051,0.075,0.058,0.072,0.080,0.032,0.018,0.021,0.028,0.029,0.071,0.071,0.072,0.071,0.070,0.036,0.043,0.041,0.035,0.028",31.500000000000007,1.0,False,0175bf7302b5005a10a35f6ff1051f31dfe92fae7ea02b797f6640927c91b8a6
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510058,b1.00_a0.50,1.0,0.5,625369696.4199381,454.0,0.5001983339944467,31.499999856948847,"0.057,0.069,0.063,0.067,0.070,0.041,0.019,0.023,0.035,0.036,0.061,0.061,0.068,0.067,0.066,0.046,0.042,0.041,0.036,0.032",31.500000000000007,1.0,True,0175bf7302b5005a10a35f6ff1051f31dfe92fae7ea02b797f6640927c91b8a6
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510058,b1.00_a0.75,1.0,0.75,628368172.3874145,458.0,0.49821499404998015,31.49999992847443,"0.063,0.063,0.068,0.062,0.060,0.051,0.020,0.025,0.043,0.043,0.051,0.051,0.063,0.063,0.063,0.057,0.042,0.041,0.036,0.036",31.500000000000007,1.0,True,0175bf7302b5005a10a35f6ff1051f31dfe92fae7ea02b797f6640927c91b8a6
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510058,b1.00_a1.00,1.0,1.0,628586283.9709247,459.0,0.49821499404998015,31.500000000000007,"0.070,0.058,0.073,0.058,0.050,0.061,0.020,0.027,0.050,0.050,0.042,0.041,0.058,0.059,0.059,0.067,0.041,0.040,0.036,0.040",31.500000000000007,1.0,False,0175bf7302b5005a10a35f6ff1051f31dfe92fae7ea02b797f6640927c91b8a6
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510059,b0.75_a0.00,0.75,0.0,584370859.039804,448.0,0.5347844643619292,23.624999713897708,"0.033,0.060,0.039,0.057,0.068,0.016,0.013,0.014,0.016,0.016,0.060,0.061,0.058,0.056,0.055,0.019,0.033,0.031,0.026,0.018",31.500000000000007,1.0,True,8dbda07af672314dc9c32d0b31dd4c5b845839370a3ead020acf62fc3c1eb3c7
validation,19,scheduled_rotation_reverse__g99300000__t008,scheduled_rotation_reverse,99300000,8,99510059,b0.75_a0.25,0.75,0.25,584507127.0779061,449.0,0.5347844643619292,23.625000250339507,"0.038,0.056,0.043,0.054,0.060,0.024,0.014,0.016,0.021,0.022,0.053,0.054,0.054,0.053,0.053,0.027,0.032,0.031,0.026,0.021",31.500000000000007,1.0,True,8dbda07af672314dc9c32d0b31dd4c5b845839370a3ead020acf62fc3c1eb3c7
