training_seed,scenario,step,configured_horizon,horizon,candidate_index,candidate_label,executed_action_id,discovery_seed_start,discovery_replications,discovery_total_cost,discovery_cost_advantage,validation_seed_start,validation_replications,validation_total_cost,validation_cost_advantage
61,routing_persistent_hotspot_cluster2,33,4,4,1,specimen_transfer:+1x0.05,0d6bb72c7c2574dc,104003300,3,229466539.5875527,288597.12928289175,108003300,5,231402197.11051288,1283561.021475017
61,routing_persistent_hotspot_cluster2,33,4,4,2,specimen_transfer:-1x0.05,d28aec4a6bd16514,104003300,3,230235414.64135435,-480277.924518764,108003300,5,232507103.90811342,178654.22387447953
61,routing_persistent_hotspot_cluster2,33,4,4,3,specimen_transfer:+1x0.1,5f0d365f18a4c125,104003300,3,226717636.69741824,3037500.0194173455,108003300,5,228982464.92317215,3703293.2088157535
61,routing_persistent_hotspot_cluster2,33,4,4,4,specimen_transfer:-1x0.1,07130041864d4441,104003300,3,229470638.36785102,284498.3489845693,108003300,5,232280940.81803116,404817.3139567375
61,routing_persistent_hotspot_cluster2,33,remaining,19,0,mdl2,b7eaef6d3a0f68cd,104003310,3,957241350.602918,0.0,108003310,5,1049796242.5651143,0.0
61,routing_persistent_hotspot_cluster2,33,remaining,19,1,specimen_transfer:+1x0.05,0d6bb72c7c2574dc,104003310,3,954999824.9167305,2241525.6861875057,108003310,5,1048912863.9380337,883378.6270805597
61,routing_persistent_hotspot_cluster2,33,remaining,19,2,specimen_transfer:-1x0.05,d28aec4a6bd16514,104003310,3,957931696.8356376,-690346.2327195406,108003310,5,1051747086.9671233,-1950844.4020090103
61,routing_persistent_hotspot_cluster2,33,remaining,19,3,specimen_transfer:+1x0.1,5f0d365f18a4c125,104003310,3,953349469.7874503,3891880.8154677153,108003310,5,1047235726.7333498,2560515.8317644596
61,routing_persistent_hotspot_cluster2,33,remaining,19,4,specimen_transfer:-1x0.1,07130041864d4441,104003310,3,959362138.2702965,-2120787.6673784256,108003310,5,1054276944.284735,-4480701.719620705
61,routing_persistent_hotspot_cluster2,34,4,4,0,mdl2,d7d4d70cb70acb20,104003400,3,235974140.71327338,0.0,108003400,5,235904522.0354659,0.0
61,routing_persistent_hotspot_cluster2,34,4,4,1,specimen_transfer:+1x0.05,573f5bd5132c81c6,104003400,3,236187059.64774862,-212918.9344752431,108003400,5,236159568.85032254,-255046.81485664845
61,routing_persistent_hotspot_cluster2,34,4,4,2,specimen_transfer:-1x0.05,85adadd8acdc1669,104003400,3,236600217.2263073,-626076.5130339265,108003400,5,237415557.85913557,-1511035.823669672
61,routing_persistent_hotspot_cluster2,34,4,4,3,specimen_transfer:+1x0.1,82443ba0ee689a41,104003400,3,235433847.6981974,540293.0150759816,108003400,5,235721910.76350316,182611.27196273208
61,routing_persistent_hotspot_cluster2,34,4,4,4,specimen_transfer:-1x0.1,b291a26c7a80c527,104003400,3,236573191.6029519,-599050.8896785378,108003400,5,237096855.32558528,-1192333.2901193798
61,routing_persistent_hotspot_cluster2,34,remaining,18,0,mdl2,d7d4d70cb70acb20,104003410,3,921057452.3822852,0.0,108003410,5,1073979016.0655982,0.0
61,routing_persistent_hotspot_cluster2,34,remaining,18,1,specimen_transfer:+1x0.05,573f5bd5132c81c6,104003410,3,920449526.3626033,607926.0196819305,108003410,5,1074855850.0979693,-876834.0323710442
61,routing_persistent_hotspot_cluster2,34,remaining,18,2,specimen_transfer:-1x0.05,85adadd8acdc1669,104003410,3,922134058.1768355,-1076605.7945502996,108003410,5,1074123152.679278,-144136.61367964745
61,routing_persistent_hotspot_cluster2,34,remaining,18,3,specimen_transfer:+1x0.1,82443ba0ee689a41,104003410,3,916241185.6464459,4816266.735839367,108003410,5,1071820586.6410027,2158429.4245955944
61,routing_persistent_hotspot_cluster2,34,remaining,18,4,specimen_transfer:-1x0.1,b291a26c7a80c527,104003410,3,927587204.2889557,-6529751.906670451,108003410,5,1081567980.224599,-7588964.159000635
61,routing_persistent_hotspot_cluster2,35,4,4,0,mdl2,fe6004891036feab,104003500,3,244451137.1489308,0.0,108003500,5,234141757.58157024,0.0
61,routing_persistent_hotspot_cluster2,35,4,4,1,specimen_transfer:+1x0.05,b0331ee25dc10699,104003500,3,242847742.3946786,1603394.7542521954,108003500,5,232196842.8553761,1944914.7261941433
61,routing_persistent_hotspot_cluster2,35,4,4,2,specimen_transfer:-1x0.05,8f5f0b94325c6838,104003500,3,245687399.25766814,-1236262.1087373495,108003500,5,235116008.4045388,-974250.8229685724
61,routing_persistent_hotspot_cluster2,35,4,4,3,specimen_transfer:+1x0.1,66d8f488e058b21f,104003500,3,241364180.19654545,3086956.952385336,108003500,5,230659368.570851,3482389.0107192397
61,routing_persistent_hotspot_cluster2,35,4,4,4,specimen_transfer:-1x0.1,a1e58725ac660497,104003500,3,246145960.76007256,-1694823.611141771,108003500,5,236022789.61439833,-1881032.0328280926
61,routing_persistent_hotspot_cluster2,35,remaining,17,0,mdl2,fe6004891036feab,104003510,3,877133705.6787529,0.0,108003510,5,986261215.5553267,0.0
61,routing_persistent_hotspot_cluster2,35,remaining,17,1,specimen_transfer:+1x0.05,b0331ee25dc10699,104003510,3,876176097.4745502,957608.204202652,108003510,5,986336299.1651938,-75083.60986709595
61,routing_persistent_hotspot_cluster2,35,remaining,17,2,specimen_transfer:-1x0.05,8f5f0b94325c6838,104003510,3,883032342.0769161,-5898636.398163199,108003510,5,992200012.5087023,-5938796.953375578
61,routing_persistent_hotspot_cluster2,35,remaining,17,3,specimen_transfer:+1x0.1,66d8f488e058b21f,104003510,3,875526370.3191155,1607335.3596373796,108003510,5,985709437.4239302,551778.1313965321
61,routing_persistent_hotspot_cluster2,35,remaining,17,4,specimen_transfer:-1x0.1,a1e58725ac660497,104003510,3,882756692.0831238,-5622986.404370904,108003510,5,994026587.0286343,-7765371.47330761
61,routing_persistent_hotspot_cluster2,36,4,4,0,mdl2,ae572be1d8dc09f2,104003600,3,216066817.18545774,0.0,108003600,5,218679051.0978775,0.0
61,routing_persistent_hotspot_cluster2,36,4,4,1,specimen_transfer:+1x0.05,b114e9d16411a6a8,104003600,3,214260353.35414353,1806463.8313142061,108003600,5,217257479.8421398,1421571.2557376921
61,routing_persistent_hotspot_cluster2,36,4,4,2,specimen_transfer:-1x0.05,dd9b2b1af285b6be,104003600,3,217475947.43756047,-1409130.2521027327,108003600,5,220992766.37263948,-2313715.274761975
61,routing_persistent_hotspot_cluster2,36,4,4,3,specimen_transfer:+1x0.1,583ea6e367420e5c,104003600,3,213980834.57598415,2085982.609473586,108003600,5,217162313.3364814,1516737.76139611
61,routing_persistent_hotspot_cluster2,36,4,4,4,specimen_transfer:-1x0.1,245147981126a67a,104003600,3,218428068.2606512,-2361251.0751934648,108003600,5,221080282.15876865,-2401231.0608911514
61,routing_persistent_hotspot_cluster2,36,remaining,16,0,mdl2,ae572be1d8dc09f2,104003610,3,906975362.7510662,0.0,108003610,5,855299024.9937824,0.0
61,routing_persistent_hotspot_cluster2,36,remaining,16,1,specimen_transfer:+1x0.05,b114e9d16411a6a8,104003610,3,905798828.3216567,1176534.429409504,108003610,5,854034512.0088924,1264512.9848899841
61,routing_persistent_hotspot_cluster2,36,remaining,16,2,specimen_transfer:-1x0.05,dd9b2b1af285b6be,104003610,3,911443183.2574769,-4467820.506410718,108003610,5,857507895.5371698,-2208870.543387413
61,routing_persistent_hotspot_cluster2,36,remaining,16,3,specimen_transfer:+1x0.1,583ea6e367420e5c,104003610,3,905793331.2583121,1182031.4927541018,108003610,5,852315977.1685702,2983047.82521224
61,routing_persistent_hotspot_cluster2,36,remaining,16,4,specimen_transfer:-1x0.1,245147981126a67a,104003610,3,912520218.7432858,-5544855.992219567,108003610,5,859775039.3979738,-4476014.404191375
61,routing_persistent_hotspot_cluster2,37,4,4,0,mdl2,11f904b50887edbc,104003700,3,216526977.4793782,0.0,108003700,5,216506435.77149382,0.0
61,routing_persistent_hotspot_cluster2,37,4,4,1,specimen_transfer:+1x0.05,ad2589fa78cc839f,104003700,3,216731073.41743958,-204095.93806138635,108003700,5,216359213.3792333,147222.39226052165
61,routing_persistent_hotspot_cluster2,37,4,4,2,specimen_transfer:-1x0.05,496194f90f15d218,104003700,3,217508221.05741,-981243.5780318081,108003700,5,217043782.21414432,-537346.442650497
61,routing_persistent_hotspot_cluster2,37,4,4,3,specimen_transfer:+1x0.1,b896893c9a8093c4,104003700,3,216138018.5947608,388958.88461738825,108003700,5,216083334.01744723,423101.75404658914
61,routing_persistent_hotspot_cluster2,37,4,4,4,specimen_transfer:-1x0.1,aad37d7075bef043,104003700,3,218320273.36302707,-1793295.8836488724,108003700,5,217350089.54773116,-843653.7762373388
61,routing_persistent_hotspot_cluster2,37,remaining,15,0,mdl2,11f904b50887edbc,104003710,3,880633990.0091673,0.0,108003710,5,851539933.6302453,0.0
61,routing_persistent_hotspot_cluster2,37,remaining,15,1,specimen_transfer:+1x0.05,ad2589fa78cc839f,104003710,3,881566865.1123341,-932875.1031668186,108003710,5,852527941.998194,-988008.3679486513
61,routing_persistent_hotspot_cluster2,37,remaining,15,2,specimen_transfer:-1x0.05,496194f90f15d218,104003710,3,885117782.4266739,-4483792.417506576,108003710,5,854657634.4169811,-3117700.786735773
61,routing_persistent_hotspot_cluster2,37,remaining,15,3,specimen_transfer:+1x0.1,b896893c9a8093c4,104003710,3,879346033.5772747,1287956.4318926334,108003710,5,849952271.9564892,1587661.6737561226
61,routing_persistent_hotspot_cluster2,37,remaining,15,4,specimen_transfer:-1x0.1,aad37d7075bef043,104003710,3,883436501.2237182,-2802511.214550853,108003710,5,853796891.8472452,-2256958.2169998884
61,routing_persistent_hotspot_cluster2,38,4,4,0,mdl2,939aa6be47a73f11,104003800,3,188662769.29648575,0.0,108003800,5,191693021.36975262,0.0
61,routing_persistent_hotspot_cluster2,38,4,4,1,specimen_transfer:+1x0.05,0fe8d19e2818fcad,104003800,3,188769818.6569543,-107049.36046853662,108003800,5,191260943.06706128,432078.30269134045
61,routing_persistent_hotspot_cluster2,38,4,4,2,specimen_transfer:-1x0.05,313c6bb277797391,104003800,3,190372552.00529838,-1709782.7088126242,108003800,5,193908686.23444837,-2215664.8646957576
61,routing_persistent_hotspot_cluster2,38,4,4,3,specimen_transfer:+1x0.1,1c3ff2f269411e58,104003800,3,186893094.1914461,1769675.1050396562,108003800,5,190221016.6253892,1472004.7443634272
61,routing_persistent_hotspot_cluster2,38,4,4,4,specimen_transfer:-1x0.1,e492b6df23c0abe1,104003800,3,193231290.59382868,-4568521.297342926,108003800,5,195934878.27192026,-4241856.902167648
61,routing_persistent_hotspot_cluster2,38,remaining,14,0,mdl2,939aa6be47a73f11,104003810,3,763337244.8839737,0.0,108003810,5,781158047.1085455,0.0
61,routing_persistent_hotspot_cluster2,38,remaining,14,1,specimen_transfer:+1x0.05,0fe8d19e2818fcad,104003810,3,760609063.4867083,2728181.3972654343,108003810,5,778915190.4805887,2242856.627956867
61,routing_persistent_hotspot_cluster2,38,remaining,14,2,specimen_transfer:-1x0.05,313c6bb277797391,104003810,3,763526999.3292307,-189754.44525694847,108003810,5,781728667.518059,-570620.4095134735
61,routing_persistent_hotspot_cluster2,38,remaining,14,3,specimen_transfer:+1x0.1,1c3ff2f269411e58,104003810,3,761185405.7470273,2151839.1369464397,108003810,5,779124762.7308731,2033284.3776724339
61,routing_persistent_hotspot_cluster2,38,remaining,14,4,specimen_transfer:-1x0.1,e492b6df23c0abe1,104003810,3,763137864.8349485,199380.04902517796,108003810,5,783300916.0879401,-2142868.979394555
61,routing_persistent_hotspot_cluster2,39,4,4,0,mdl2,e4d37ddc1572362d,104003900,3,204348861.1865336,0.0,108003900,5,199405089.10570723,0.0
61,routing_persistent_hotspot_cluster2,39,4,4,1,specimen_transfer:+1x0.05,35f33973a126de75,104003900,3,204055263.54250756,293597.64402604103,108003900,5,198692979.3634084,712109.7422988415
61,routing_persistent_hotspot_cluster2,39,4,4,2,specimen_transfer:-1x0.05,0c3a5fb7277c98cf,104003900,3,204786410.27957714,-437549.09304353595,108003900,5,199771607.40273735,-366518.2970301211
61,routing_persistent_hotspot_cluster2,39,4,4,3,specimen_transfer:+1x0.1,136b0d07b2e5d896,104003900,3,202704774.9150251,1644086.2715085149,108003900,5,198802265.55930355,602823.5464036763
61,routing_persistent_hotspot_cluster2,39,4,4,4,specimen_transfer:-1x0.1,02019efca5d4a704,104003900,3,205111575.47431076,-762714.2877771556,108003900,5,200105425.3049307,-700336.1992234588
61,routing_persistent_hotspot_cluster2,39,remaining,13,0,mdl2,e4d37ddc1572362d,104003910,3,707203661.8480614,0.0,108003910,5,684141978.8710676,0.0
61,routing_persistent_hotspot_cluster2,39,remaining,13,1,specimen_transfer:+1x0.05,35f33973a126de75,104003910,3,705397161.0852736,1806500.762787819,108003910,5,683084375.950641,1057602.9204266071
61,routing_persistent_hotspot_cluster2,39,remaining,13,2,specimen_transfer:-1x0.05,0c3a5fb7277c98cf,104003910,3,707264314.4211768,-60652.573115348816,108003910,5,683422424.2724748,719554.5985928774
61,routing_persistent_hotspot_cluster2,39,remaining,13,3,specimen_transfer:+1x0.1,136b0d07b2e5d896,104003910,3,705909593.6077337,1294068.2403277159,108003910,5,683678592.6781147,463386.19295299053
61,routing_persistent_hotspot_cluster2,39,remaining,13,4,specimen_transfer:-1x0.1,02019efca5d4a704,104003910,3,706633282.8110985,570379.036962986,108003910,5,682663830.0933855,1478148.7776821852
61,routing_persistent_hotspot_cluster2,40,4,4,0,mdl2,29498bb0ed46bd5d,104004000,3,197540250.20842203,0.0,108004000,5,197873249.764316,0.0
61,routing_persistent_hotspot_cluster2,40,4,4,1,specimen_transfer:+1x0.05,517c705065f78229,104004000,3,197276862.74571112,263387.462710917,108004000,5,196939352.2585806,933897.5057353973
61,routing_persistent_hotspot_cluster2,40,4,4,2,specimen_transfer:-1x0.05,2eb72141a7119766,104004000,3,196326440.30014086,1213809.9082811773,108004000,5,196437131.5407436,1436118.2235724032
61,routing_persistent_hotspot_cluster2,40,4,4,3,specimen_transfer:+1x0.1,6aef52cbfa2f77c8,104004000,3,196856794.55634117,683455.6520808637,108004000,5,196840068.17604035,1033181.5882756412
61,routing_persistent_hotspot_cluster2,40,4,4,4,specimen_transfer:-1x0.1,71209adc6595aff0,104004000,3,197103052.62059912,437197.5878229141,108004000,5,197397422.70384026,475827.06047573686
61,routing_persistent_hotspot_cluster2,40,remaining,12,0,mdl2,29498bb0ed46bd5d,104004010,3,650830788.741291,0.0,108004010,5,670951149.8571638,0.0
61,routing_persistent_hotspot_cluster2,40,remaining,12,1,specimen_transfer:+1x0.05,517c705065f78229,104004010,3,650140127.761774,690660.9795171022,108004010,5,671039306.5767725,-88156.71960866451
61,routing_persistent_hotspot_cluster2,40,remaining,12,2,specimen_transfer:-1x0.05,2eb72141a7119766,104004010,3,652237430.503234,-1406641.7619429827,108004010,5,672275721.8641082,-1324572.006944418
61,routing_persistent_hotspot_cluster2,40,remaining,12,3,specimen_transfer:+1x0.1,6aef52cbfa2f77c8,104004010,3,650465154.9995909,365633.7417001724,108004010,5,671760043.2864681,-808893.4293043613
61,routing_persistent_hotspot_cluster2,40,remaining,12,4,specimen_transfer:-1x0.1,71209adc6595aff0,104004010,3,653508933.4668941,-2678144.7256031036,108004010,5,674156543.3050171,-3205393.447853327
61,routing_persistent_hotspot_cluster2,41,4,4,0,mdl2,a6433ad2c2fc8d81,104004100,3,192182552.9346107,0.0,108004100,5,191880152.6355216,0.0
61,routing_persistent_hotspot_cluster2,41,4,4,1,specimen_transfer:+1x0.05,c3b796549b3a3182,104004100,3,190636588.85955325,1545964.075057447,108004100,5,190618777.18183762,1261375.4536839724
61,routing_persistent_hotspot_cluster2,41,4,4,2,specimen_transfer:-1x0.05,7a04c0d8c50f82a9,104004100,3,191999839.17840078,182713.75620990992,108004100,5,191519873.68297872,360278.95254287124
61,routing_persistent_hotspot_cluster2,41,4,4,3,specimen_transfer:+1x0.1,747cd9dd9954c885,104004100,3,190462570.02780485,1719982.906805843,108004100,5,190541607.4596972,1338545.1758244038
61,routing_persistent_hotspot_cluster2,41,4,4,4,specimen_transfer:-1x0.1,fa81a036fe91e244,104004100,3,191894456.02303448,288096.91157621145,108004100,5,191953680.36157805,-73527.72605645657
61,routing_persistent_hotspot_cluster2,41,remaining,11,0,mdl2,a6433ad2c2fc8d81,104004110,3,579188245.9914421,0.0,108004110,5,569430763.784848,0.0
61,routing_persistent_hotspot_cluster2,41,remaining,11,1,specimen_transfer:+1x0.05,c3b796549b3a3182,104004110,3,580250068.059266,-1061822.0678238869,108004110,5,569485811.5790993,-55047.794251322746
61,routing_persistent_hotspot_cluster2,41,remaining,11,2,specimen_transfer:-1x0.05,7a04c0d8c50f82a9,104004110,3,580493932.9039398,-1305686.9124977589,108004110,5,571048923.1180041,-1618159.3331561089
61,routing_persistent_hotspot_cluster2,41,remaining,11,3,specimen_transfer:+1x0.1,747cd9dd9954c885,104004110,3,579762657.5303279,-574411.5388858318,108004110,5,569076629.9836004,354133.80124759674
61,routing_persistent_hotspot_cluster2,41,remaining,11,4,specimen_transfer:-1x0.1,fa81a036fe91e244,104004110,3,581492360.4284655,-2304114.4370234013,108004110,5,571225692.3430536,-1794928.5582056046
61,routing_persistent_hotspot_cluster2,42,4,4,0,mdl2,9dc61ce7500d056c,104004200,3,203759826.85402432,0.0,108004200,5,199311489.71221197,0.0
61,routing_persistent_hotspot_cluster2,42,4,4,1,specimen_transfer:+1x0.05,5a50e919fed1b9f1,104004200,3,203115937.29477358,643889.5592507422,108004200,5,199310533.80735284,955.9048591256142
61,routing_persistent_hotspot_cluster2,42,4,4,2,specimen_transfer:-1x0.05,c5bb03aa31f73003,104004200,3,202811412.8495054,948414.0045189261,108004200,5,198767505.24879578,543984.463416189
61,routing_persistent_hotspot_cluster2,42,4,4,3,specimen_transfer:+1x0.1,fc228358782daaf2,104004200,3,202204287.77965665,1555539.0743676722,108004200,5,198701722.87666452,609766.8355474472
61,routing_persistent_hotspot_cluster2,42,4,4,4,specimen_transfer:-1x0.1,db48474e6a89c457,104004200,3,203071486.67228043,688340.18174389,108004200,5,199563746.08785766,-252256.37564569712
61,routing_persistent_hotspot_cluster2,42,remaining,10,0,mdl2,9dc61ce7500d056c,104004210,3,503355141.4807534,0.0,108004210,5,499041704.19023037,0.0
61,routing_persistent_hotspot_cluster2,42,remaining,10,1,specimen_transfer:+1x0.05,5a50e919fed1b9f1,104004210,3,506933471.86363226,-3578330.38287884,108004210,5,500276776.2180948,-1235072.0278644562
61,routing_persistent_hotspot_cluster2,42,remaining,10,2,specimen_transfer:-1x0.05,c5bb03aa31f73003,104004210,3,508797229.2247874,-5442087.744033992,108004210,5,502432867.5539362,-3391163.363705814
61,routing_persistent_hotspot_cluster2,42,remaining,10,3,specimen_transfer:+1x0.1,fc228358782daaf2,104004210,3,506412609.2549071,-3057467.77415365,108004210,5,499890165.8319837,-848461.6417533159
61,routing_persistent_hotspot_cluster2,42,remaining,10,4,specimen_transfer:-1x0.1,db48474e6a89c457,104004210,3,510071758.72220635,-6716617.241452932,108004210,5,504115468.21337223,-5073764.023141861
61,routing_persistent_hotspot_cluster2,43,4,4,0,mdl2,7001f2f739d39eab,104004300,3,200431682.17605546,0.0,108004300,5,207781628.88104078,0.0
61,routing_persistent_hotspot_cluster2,43,4,4,1,specimen_transfer:+1x0.05,603560ad4b74d728,104004300,3,200017752.26381385,413929.9122416079,108004300,5,207837631.47525236,-56002.59421157837
61,routing_persistent_hotspot_cluster2,43,4,4,2,specimen_transfer:-1x0.05,cec5cea843905635,104004300,3,200071913.22710946,359768.94894599915,108004300,5,207686431.90384334,95196.97719743848
61,routing_persistent_hotspot_cluster2,43,4,4,3,specimen_transfer:+1x0.1,26d1a826abcb8a96,104004300,3,199676480.26392016,755201.912135303,108004300,5,207527844.38982275,253784.49121803045
61,routing_persistent_hotspot_cluster2,43,4,4,4,specimen_transfer:-1x0.1,8141a1d6e49d5ac2,104004300,3,199938367.71912122,493314.45693424344,108004300,5,207187400.60537314,594228.2756676376
61,routing_persistent_hotspot_cluster2,43,remaining,9,0,mdl2,7001f2f739d39eab,104004310,3,454584892.3179969,0.0,108004310,5,478910255.6777422,0.0
61,routing_persistent_hotspot_cluster2,43,remaining,9,1,specimen_transfer:+1x0.05,603560ad4b74d728,104004310,3,453643695.6718709,941196.6461260319,108004310,5,479001580.18627536,-91324.50853317976
61,routing_persistent_hotspot_cluster2,43,remaining,9,2,specimen_transfer:-1x0.05,cec5cea843905635,104004310,3,455825634.97237945,-1240742.6543825269,108004310,5,480576889.24345905,-1666633.5657168627
61,routing_persistent_hotspot_cluster2,43,remaining,9,3,specimen_transfer:+1x0.1,26d1a826abcb8a96,104004310,3,454235020.4067467,349871.91125023365,108004310,5,479885985.4524064,-975729.7746642232
61,routing_persistent_hotspot_cluster2,43,remaining,9,4,specimen_transfer:-1x0.1,8141a1d6e49d5ac2,104004310,3,457223571.87038016,-2638679.552383244,108004310,5,482426414.76036483,-3516159.0826226473
61,routing_persistent_hotspot_cluster2,44,4,4,0,mdl2,c99328953bf5a12c,104004400,3,196440992.1750822,0.0,108004400,5,202252712.6340184,0.0
61,routing_persistent_hotspot_cluster2,44,4,4,1,specimen_transfer:+1x0.05,85aa8bafb0d5d6c2,104004400,3,197041364.11844388,-600371.9433616698,108004400,5,201973552.33682972,279160.29718866944
61,routing_persistent_hotspot_cluster2,44,4,4,2,specimen_transfer:-1x0.05,ac1a9ad27926c335,104004400,3,196697673.4355601,-256681.2604779005,108004400,5,202631394.41138273,-378681.7773643434
61,routing_persistent_hotspot_cluster2,44,4,4,3,specimen_transfer:+1x0.1,46a1463352ca46c4,104004400,3,196152733.6066455,288258.568436712,108004400,5,200823652.1255971,1429060.5084213018
61,routing_persistent_hotspot_cluster2,44,4,4,4,specimen_transfer:-1x0.1,d4bebeebb21b8bca,104004400,3,196697673.4355601,-256681.2604779005,108004400,5,202631394.41138273,-378681.7773643434
61,routing_persistent_hotspot_cluster2,44,remaining,8,0,mdl2,c99328953bf5a12c,104004410,3,409582181.1705995,0.0,108004410,5,404381288.294786,0.0
61,routing_persistent_hotspot_cluster2,44,remaining,8,1,specimen_transfer:+1x0.05,85aa8bafb0d5d6c2,104004410,3,409851126.1116266,-268944.94102710485,108004410,5,404363720.4280602,17567.86672580242
61,routing_persistent_hotspot_cluster2,44,remaining,8,2,specimen_transfer:-1x0.05,ac1a9ad27926c335,104004410,3,413146783.97625065,-3564602.8056511283,108004410,5,407902191.6587816,-3520903.3639956117
61,routing_persistent_hotspot_cluster2,44,remaining,8,3,specimen_transfer:+1x0.1,46a1463352ca46c4,104004410,3,409346597.99377155,235583.17682796717,108004410,5,403889909.9294578,491378.3653281927
61,routing_persistent_hotspot_cluster2,44,remaining,8,4,specimen_transfer:-1x0.1,d4bebeebb21b8bca,104004410,3,413146783.97625065,-3564602.8056511283,108004410,5,407902191.6587816,-3520903.3639956117
61,routing_persistent_hotspot_cluster2,45,4,4,0,mdl2,1698c3b270323252,104004500,3,211266384.8601524,0.0,108004500,5,210589619.867335,0.0
61,routing_persistent_hotspot_cluster2,45,4,4,1,specimen_transfer:+1x0.05,3635b1a12da4766f,104004500,3,211365614.0679841,-99229.20783171058,108004500,5,210563216.85657054,26403.010764449835
61,routing_persistent_hotspot_cluster2,45,4,4,2,specimen_transfer:-1x0.05,4e8e59f473338f4f,104004500,3,211382955.88828966,-116571.02813726664,108004500,5,210543431.28811044,46188.579224556684
61,routing_persistent_hotspot_cluster2,45,4,4,3,specimen_transfer:+1x0.1,eadbb0e912d1c563,104004500,3,211149124.27851197,117260.58164042234,108004500,5,210947416.61781493,-357796.7504799366
61,routing_persistent_hotspot_cluster2,45,4,4,4,specimen_transfer:-1x0.1,521314171833e6b7,104004500,3,211255305.7320304,11079.128122001886,108004500,5,210428414.6680135,161205.1993214786
61,routing_persistent_hotspot_cluster2,45,remaining,7,0,mdl2,1698c3b270323252,104004510,3,363075183.40024346,0.0,108004510,5,364344107.9571213,0.0
61,routing_persistent_hotspot_cluster2,45,remaining,7,1,specimen_transfer:+1x0.05,3635b1a12da4766f,104004510,3,364348770.5707609,-1273587.1705174446,108004510,5,365142977.2087751,-798869.2516537905
61,routing_persistent_hotspot_cluster2,45,remaining,7,2,specimen_transfer:-1x0.05,4e8e59f473338f4f,104004510,3,363786623.5921888,-711440.1919453144,108004510,5,366370157.20054746,-2026049.2434261441
61,routing_persistent_hotspot_cluster2,45,remaining,7,3,specimen_transfer:+1x0.1,eadbb0e912d1c563,104004510,3,362631113.9466309,444069.453612566,108004510,5,365049354.7744211,-705246.8172997832
61,routing_persistent_hotspot_cluster2,45,remaining,7,4,specimen_transfer:-1x0.1,521314171833e6b7,104004510,3,365139151.930851,-2063968.5306075215,108004510,5,368456646.80567914,-4112538.84855783
61,routing_persistent_hotspot_cluster2,46,4,4,0,mdl2,e3c654e3795f6ee7,104004600,3,193187280.0699034,0.0,108004600,5,193666562.66443354,0.0
61,routing_persistent_hotspot_cluster2,46,4,4,1,specimen_transfer:+1x0.05,cc7a75654da3332a,104004600,3,194415985.87840676,-1228705.8085033596,108004600,5,194165012.7961724,-498450.13173887134
61,routing_persistent_hotspot_cluster2,46,4,4,2,specimen_transfer:-1x0.05,4d4f95cb3a43eff6,104004600,3,195672361.7960955,-2485081.726192087,108004600,5,195282566.4800412,-1616003.815607667
61,routing_persistent_hotspot_cluster2,46,4,4,3,specimen_transfer:+1x0.1,2d285b766dee6825,104004600,3,194767027.11297742,-1579747.0430740118,108004600,5,194670252.4622122,-1003689.797778666
61,routing_persistent_hotspot_cluster2,46,4,4,4,specimen_transfer:-1x0.1,4e66f62a222b99fa,104004600,3,195674136.70052686,-2486856.63062346,108004600,5,195332609.3305109,-1666046.6660773754
61,routing_persistent_hotspot_cluster2,46,remaining,6,0,mdl2,e3c654e3795f6ee7,104004610,3,312045231.899027,0.0,108004610,5,317146303.21394515,0.0
61,routing_persistent_hotspot_cluster2,46,remaining,6,1,specimen_transfer:+1x0.05,cc7a75654da3332a,104004610,3,312027372.668497,17859.23052996397,108004610,5,317769033.68402827,-622730.4700831175
61,routing_persistent_hotspot_cluster2,46,remaining,6,2,specimen_transfer:-1x0.05,4d4f95cb3a43eff6,104004610,3,313846945.24829,-1801713.3492630124,108004610,5,318907799.3990116,-1761496.1850664616
61,routing_persistent_hotspot_cluster2,46,remaining,6,3,specimen_transfer:+1x0.1,2d285b766dee6825,104004610,3,312773698.2373157,-728466.3382887244,108004610,5,318271207.57905054,-1124904.3651053905
61,routing_persistent_hotspot_cluster2,46,remaining,6,4,specimen_transfer:-1x0.1,4e66f62a222b99fa,104004610,3,313439339.8202028,-1394107.9211758375,108004610,5,318798441.4192468,-1652138.2053016424
61,routing_persistent_hotspot_cluster2,47,4,4,0,mdl2,d343855458353d38,104004700,3,199508296.0120429,0.0,108004700,5,200858023.10733837,0.0
61,routing_persistent_hotspot_cluster2,47,4,4,1,specimen_transfer:+1x0.05,517e874317ae26f6,104004700,3,197430884.31093287,2077411.7011100352,108004700,5,198592591.6743362,2265431.433002174
61,routing_persistent_hotspot_cluster2,47,4,4,2,specimen_transfer:-1x0.05,26661321ed7e5e07,104004700,3,198824500.03073,683795.9813129008,108004700,5,200190170.56960556,667852.5377328098
61,routing_persistent_hotspot_cluster2,47,4,4,3,specimen_transfer:+1x0.1,adaae2edd2cf12ed,104004700,3,196232336.85310087,3275959.158942044,108004700,5,197617620.76089105,3240402.346447319
61,routing_persistent_hotspot_cluster2,47,4,4,4,specimen_transfer:-1x0.1,b72aa28259f55954,104004700,3,199195989.83620575,312306.17583715916,108004700,5,200548502.36585003,309520.7414883375
