algorithm,training_seed,scenario,checkpoint_variant,step,configured_horizon,horizon,rollout_seed_start,rollout_replications,candidate_index,candidate_label,executed_action_id,executed_action_distinct,total_cost,true_cost_advantage,critic_q,critic_advantage,gradient_score,policy_action_linf_to_candidate,completion_service_level,patients_lost,patient_ineligibility_during_manufacturing_rate
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,31,4,4,97303110,3,0,mdl2,e2e3f7207f360962,1,219721962.57056543,0.0,-0.5435413122177124,0.0,-0.0021588399540632963,0.037623707205057144,0.5158643175290832,190.33333333333334,0.04309245335898378
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,31,4,4,97303110,3,1,specimen_transfer:+1x0.05,6cdc1ff2f03cffa8,1,220126609.82184896,-404647.2512835264,-0.5478118062019348,-0.004270493984222412,-0.005790084600448608,0.04441452771425247,0.5155928581248439,191.0,0.04308561093989539
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,31,4,4,97303110,3,2,specimen_transfer:-1x0.05,0232a819875e6b6a,1,220813360.19138503,-1091397.6208195984,-0.540781557559967,0.0027597546577453613,0.0014724032953381538,0.0876237079501152,0.5155928581248439,192.0,0.04307876201660634
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,31,4,4,97303110,3,3,specimen_transfer:+1x0.1,c4aeeee00add15a0,1,220151368.29561207,-429405.7250466347,-0.5493213534355164,-0.005780041217803955,-0.009421329014003277,0.07410504668951035,0.5155928581248439,191.33333333333334,0.04308561093989539
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,31,4,4,97303110,3,4,specimen_transfer:-1x0.1,7c1546bf4ce0f43e,1,221593109.2973908,-1871146.7268253565,-0.5396870970726013,0.003854215145111084,0.005103648640215397,0.13762371242046356,0.5155928581248439,193.33333333333334,0.04309930228227283
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,31,remaining,21,97303120,3,0,mdl2,e2e3f7207f360962,1,1197524277.0415273,0.0,-0.5435413122177124,0.0,-0.0021588399540632963,0.037623707205057144,0.5167107399812082,1101.0,0.05557061701282922
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,31,remaining,21,97303120,3,1,specimen_transfer:+1x0.05,6cdc1ff2f03cffa8,1,1199806151.0763428,-2281874.03481555,-0.5478118062019348,-0.004270493984222412,-0.005790084600448608,0.04441452771425247,0.5165284003371488,1103.3333333333333,0.056293625980389596
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,31,remaining,21,97303120,3,2,specimen_transfer:-1x0.05,0232a819875e6b6a,1,1198318049.470827,-793772.4292998314,-0.540781557559967,0.0027597546577453613,0.0014724032953381538,0.0876237079501152,0.5168312291673037,1102.0,0.055972742936956386
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,31,remaining,21,97303120,3,3,specimen_transfer:+1x0.1,c4aeeee00add15a0,1,1200647471.202052,-3123194.160524845,-0.5493213534355164,-0.005780041217803955,-0.009421329014003277,0.07410504668951035,0.5164679762933024,1105.3333333333333,0.056281296346536946
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,31,remaining,21,97303120,3,4,specimen_transfer:-1x0.1,7c1546bf4ce0f43e,1,1196689067.0616205,835209.9799067974,-0.5396870970726013,0.003854215145111084,0.005103648640215397,0.13762371242046356,0.5168890102085106,1101.3333333333333,0.055552242465100064
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,1,1,97303700,3,0,mdl2,627ba98ec819bee8,1,79766165.07948661,0.0,-0.9047070145606995,0.0,-0.0019458448514342308,0.06624674052000046,0.4900836320191158,77.0,0.05067715159458278
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,1,1,97303700,3,1,specimen_transfer:+1x0.05,312d30494aca8bc9,1,79692334.53135525,73830.5481313616,-0.9031665921211243,0.0015404224395751953,-0.0005929014296270907,0.05735974386334419,0.4900836320191158,77.0,0.05067715159458278
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,1,1,97303700,3,2,specimen_transfer:-1x0.05,5d857093e1b5bb84,1,79914629.14084888,-148464.06136226654,-0.9062784314155579,-0.0015714168548583984,-0.0032987878657877445,0.11624674499034882,0.4900836320191158,77.0,0.05067715159458278
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,1,1,97303700,3,3,specimen_transfer:+1x0.1,c8cf3958af3b6176,1,79568381.54320604,197783.5362805724,-0.9021152257919312,0.0025917887687683105,0.0007600416429340839,0.10513009130954742,0.4900836320191158,77.0,0.05067715159458278
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,1,1,97303700,3,4,specimen_transfer:-1x0.1,6a41be857bb294f7,1,79816348.11516392,-50183.035677313805,-0.9075803160667419,-0.0028733015060424805,-0.004651730414479971,0.16624674201011658,0.4900836320191158,77.0,0.05067715159458278
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,4,4,97303710,3,0,mdl2,627ba98ec819bee8,1,288961541.03808576,0.0,-0.9047070145606995,0.0,-0.0019458448514342308,0.06624674052000046,0.4862676360653861,253.66666666666666,0.05408314469986942
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,4,4,97303710,3,1,specimen_transfer:+1x0.05,312d30494aca8bc9,1,288380020.030402,581521.007683754,-0.9031665921211243,0.0015404224395751953,-0.0005929014296270907,0.05735974386334419,0.48604879374492455,253.33333333333334,0.05410501119090791
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,4,4,97303710,3,2,specimen_transfer:-1x0.05,5d857093e1b5bb84,1,289559483.84895754,-597942.8108717799,-0.9062784314155579,-0.0015714168548583984,-0.0032987878657877445,0.11624674499034882,0.48604879374492455,254.0,0.05410501119090791
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,4,4,97303710,3,3,specimen_transfer:+1x0.1,c8cf3958af3b6176,1,287071207.01124567,1890334.0268400908,-0.9021152257919312,0.0025917887687683105,0.0007600416429340839,0.10513009130954742,0.48604879374492455,251.33333333333334,0.05370124245067725
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,4,4,97303710,3,4,specimen_transfer:-1x0.1,6a41be857bb294f7,1,290517225.7436655,-1555684.7055797577,-0.9075803160667419,-0.0028733015060424805,-0.004651730414479971,0.16624674201011658,0.48604879374492455,255.66666666666666,0.05410501119090791
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,remaining,15,97303720,3,0,mdl2,627ba98ec819bee8,1,1039696279.8994102,0.0,-0.9047070145606995,0.0,-0.0019458448514342308,0.06624674052000046,0.48300577760384317,977.0,0.06202552090624358
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,remaining,15,97303720,3,1,specimen_transfer:+1x0.05,312d30494aca8bc9,1,1037920160.214701,1776119.6847091913,-0.9031665921211243,0.0015404224395751953,-0.0005929014296270907,0.05735974386334419,0.483399411351942,975.6666666666666,0.06088430810477032
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,remaining,15,97303720,3,2,specimen_transfer:-1x0.05,5d857093e1b5bb84,1,1040312211.1600279,-615931.2606176138,-0.9062784314155579,-0.0015714168548583984,-0.0032987878657877445,0.11624674499034882,0.48283107459895147,978.6666666666666,0.0623284905487462
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,remaining,15,97303720,3,3,specimen_transfer:+1x0.1,c8cf3958af3b6176,1,1037005095.1576905,2691184.7417197227,-0.9021152257919312,0.0025917887687683105,0.0007600416429340839,0.10513009130954742,0.4837332464969837,972.0,0.06075326065179785
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,37,remaining,15,97303720,3,4,specimen_transfer:-1x0.1,6a41be857bb294f7,1,1039797747.9447902,-101468.0453799963,-0.9075803160667419,-0.0028733015060424805,-0.004651730414479971,0.16624674201011658,0.4828341851810902,978.6666666666666,0.062361719131757844
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,1,1,97304300,3,0,mdl2,8307564b2cc61a74,1,84033693.00778599,0.0,-0.46230390667915344,0.0,-0.006084926426410675,0.07021366059780121,0.4894618375281359,90.0,0.057699512926189585
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,1,1,97304300,3,1,specimen_transfer:+1x0.05,79730f65eab629b3,1,84863633.05881785,-829940.0510318577,-0.4626040756702423,-0.0003001689910888672,-0.005805968306958675,0.041550785303115845,0.4894618375281359,92.0,0.057699512926189585
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,1,1,97304300,3,2,specimen_transfer:-1x0.05,cdcb80a6ffbd54b5,1,84263633.05881785,-229940.05103185773,-0.4618295729160309,0.0004743337631225586,-0.006363884080201387,0.09887653589248657,0.4894618375281359,91.0,0.057699512926189585
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,1,1,97304300,3,3,specimen_transfer:+1x0.1,3928aa2788631d8e,1,82892177.0955468,1141515.912239194,-0.461565226316452,0.000738680362701416,-0.005527010653167963,0.06319732964038849,0.4894618375281359,89.0,0.057699512926189585
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,1,1,97304300,3,4,specimen_transfer:-1x0.1,f0384d2ccb3e452b,1,84016856.8955468,16836.112239196897,-0.4626382887363434,-0.0003343820571899414,-0.0066428417339921,0.13680267333984375,0.4894618375281359,91.0,0.057699512926189585
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,4,4,97304310,3,0,mdl2,8307564b2cc61a74,1,281610558.3450434,0.0,-0.46230390667915344,0.0,-0.006084926426410675,0.07021366059780121,0.48878131402209074,286.6666666666667,0.05738278516445067
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,4,4,97304310,3,1,specimen_transfer:+1x0.05,79730f65eab629b3,1,281120811.5202057,489746.82483774424,-0.4626040756702423,-0.0003001689910888672,-0.005805968306958675,0.041550785303115845,0.48878131402209074,286.6666666666667,0.057732680195941216
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,4,4,97304310,3,2,specimen_transfer:-1x0.05,cdcb80a6ffbd54b5,1,281520042.96326596,90515.38177746534,-0.4618295729160309,0.0004743337631225586,-0.006363884080201387,0.09887653589248657,0.48884478190734076,287.3333333333333,0.05726615348728715
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,4,4,97304310,3,3,specimen_transfer:+1x0.1,3928aa2788631d8e,1,278725406.3940753,2885151.9509681463,-0.461565226316452,0.000738680362701416,-0.005527010653167963,0.06319732964038849,0.4889084558965162,282.0,0.057499416841614186
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,4,4,97304310,3,4,specimen_transfer:-1x0.1,f0384d2ccb3e452b,1,281737042.0868866,-126483.74184316397,-0.4626382887363434,-0.0003343820571899414,-0.0066428417339921,0.13680267333984375,0.48884478190734076,288.3333333333333,0.05726615348728715
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,remaining,9,97304320,3,0,mdl2,8307564b2cc61a74,1,583317592.4133047,0.0,-0.46230390667915344,0.0,-0.006084926426410675,0.07021366059780121,0.4911343845843576,548.6666666666666,0.06065342308998838
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,remaining,9,97304320,3,1,specimen_transfer:+1x0.05,79730f65eab629b3,1,584114010.7983177,-796418.3850129843,-0.4626040756702423,-0.0003001689910888672,-0.005805968306958675,0.041550785303115845,0.4907906266832743,551.0,0.06150035453314142
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,remaining,9,97304320,3,2,specimen_transfer:-1x0.05,cdcb80a6ffbd54b5,1,585147824.0496527,-1830231.636348009,-0.4618295729160309,0.0004743337631225586,-0.006363884080201387,0.09887653589248657,0.49055981231042683,552.0,0.0617899016224037
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,remaining,9,97304320,3,3,specimen_transfer:+1x0.1,3928aa2788631d8e,1,585598076.188723,-2280483.7754182816,-0.461565226316452,0.000738680362701416,-0.005527010653167963,0.06319732964038849,0.49044280059631773,552.3333333333334,0.062348335398221405
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,43,remaining,9,97304320,3,4,specimen_transfer:-1x0.1,f0384d2ccb3e452b,1,584703275.3755013,-1385682.9621965885,-0.4626382887363434,-0.0003343820571899414,-0.0066428417339921,0.13680267333984375,0.4905039104813076,552.3333333333334,0.06189478897530911
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,1,1,97305100,3,0,mdl2,291dd6ac3c222eb9,1,66678575.6086598,0.0,-0.16972233355045319,0.0,-0.005264067091047764,0.04939762502908707,0.4828344326061221,49.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,1,1,97305100,3,1,specimen_transfer:+1x0.05,49a2b280278fce62,1,66580265.18205306,98310.42660673708,-0.16985641419887543,-0.0001340806484222412,-0.005206056404858828,0.05382508784532547,0.4828344326061221,49.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,1,1,97305100,3,2,specimen_transfer:-1x0.05,233b98e2595c064e,1,67730105.08205307,-1051529.4733932689,-0.16958828270435333,0.00013405084609985352,-0.0053220777772367,0.07986672967672348,0.4828344326061221,51.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,1,1,97305100,3,3,specimen_transfer:+1x0.1,fd3b4b0a5d6dc2db,1,66333644.3288396,344931.27982019633,-0.1694309562444687,0.00029137730598449707,-0.005148045253008604,0.0701332688331604,0.4828344326061221,49.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,1,1,97305100,3,4,specimen_transfer:-1x0.1,0089f5f9dd32e60a,1,67483324.1288396,-804748.5201798007,-0.16998983919620514,-0.0002675056457519531,-0.005380089394748211,0.12986673414707184,0.4828344326061221,51.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,4,1,97305110,3,0,mdl2,291dd6ac3c222eb9,1,66678575.6086598,0.0,-0.16972233355045319,0.0,-0.005264067091047764,0.04939762502908707,0.4828344326061221,49.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,4,1,97305110,3,1,specimen_transfer:+1x0.05,49a2b280278fce62,1,66580265.18205306,98310.42660673708,-0.16985641419887543,-0.0001340806484222412,-0.005206056404858828,0.05382508784532547,0.4828344326061221,49.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,4,1,97305110,3,2,specimen_transfer:-1x0.05,233b98e2595c064e,1,67730105.08205307,-1051529.4733932689,-0.16958828270435333,0.00013405084609985352,-0.0053220777772367,0.07986672967672348,0.4828344326061221,51.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,4,1,97305110,3,3,specimen_transfer:+1x0.1,fd3b4b0a5d6dc2db,1,66333644.3288396,344931.27982019633,-0.1694309562444687,0.00029137730598449707,-0.005148045253008604,0.0701332688331604,0.4828344326061221,49.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,4,1,97305110,3,4,specimen_transfer:-1x0.1,0089f5f9dd32e60a,1,67483324.1288396,-804748.5201798007,-0.16998983919620514,-0.0002675056457519531,-0.005380089394748211,0.12986673414707184,0.4828344326061221,51.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,remaining,1,97305120,3,0,mdl2,291dd6ac3c222eb9,1,66678575.6086598,0.0,-0.16972233355045319,0.0,-0.005264067091047764,0.04939762502908707,0.4828344326061221,49.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,remaining,1,97305120,3,1,specimen_transfer:+1x0.05,49a2b280278fce62,1,66580265.18205306,98310.42660673708,-0.16985641419887543,-0.0001340806484222412,-0.005206056404858828,0.05382508784532547,0.4828344326061221,49.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,remaining,1,97305120,3,2,specimen_transfer:-1x0.05,233b98e2595c064e,1,67730105.08205307,-1051529.4733932689,-0.16958828270435333,0.00013405084609985352,-0.0053220777772367,0.07986672967672348,0.4828344326061221,51.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,remaining,1,97305120,3,3,specimen_transfer:+1x0.1,fd3b4b0a5d6dc2db,1,66333644.3288396,344931.27982019633,-0.1694309562444687,0.00029137730598449707,-0.005148045253008604,0.0701332688331604,0.4828344326061221,49.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,episode25,51,remaining,1,97305120,3,4,specimen_transfer:-1x0.1,0089f5f9dd32e60a,1,67483324.1288396,-804748.5201798007,-0.16998983919620514,-0.0002675056457519531,-0.005380089394748211,0.12986673414707184,0.4828344326061221,51.0,0.06149479659413434
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,1,1,97400000,3,0,mdl2,c3f6e92b0ef189e0,1,1258243.9915517662,0.0,-1.6374238729476929,0.0,0.0,0.0,0.0,0.0,0.0
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,1,1,97400000,3,1,specimen_transfer:+1x0.05,1e04c87b79d8b91c,1,1258243.9915517662,0.0,-1.587564468383789,0.04985940456390381,0.035568125545978546,0.05000000447034836,0.0,0.0,0.0
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,1,1,97400000,3,2,specimen_transfer:-1x0.05,e703fad62afef1c7,1,1258243.9915517662,0.0,-1.6682130098342896,-0.03078913688659668,-0.035568125545978546,0.05000000074505806,0.0,0.0,0.0
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,1,1,97400000,3,3,specimen_transfer:+1x0.1,4324def4d2621671,1,1258243.9915517662,0.0,-1.5288368463516235,0.10858702659606934,0.07113625109195709,0.10000000894069672,0.0,0.0,0.0
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,1,1,97400000,3,4,specimen_transfer:-1x0.1,f860f40738467b6e,1,1258243.9915517662,0.0,-1.693521499633789,-0.05609762668609619,-0.07113625109195709,0.10000000149011612,0.0,0.0,0.0
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,4,4,97400010,3,0,mdl2,c3f6e92b0ef189e0,1,19733932.612001408,0.0,-1.6374238729476929,0.0,0.0,0.0,0.1893402256272855,0.0,0.0
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,4,4,97400010,3,1,specimen_transfer:+1x0.05,1e04c87b79d8b91c,1,19733932.612001408,0.0,-1.587564468383789,0.04985940456390381,0.035568125545978546,0.05000000447034836,0.1893402256272855,0.0,0.0
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,4,4,97400010,3,2,specimen_transfer:-1x0.05,e703fad62afef1c7,1,19733932.612001408,0.0,-1.6682130098342896,-0.03078913688659668,-0.035568125545978546,0.05000000074505806,0.1893402256272855,0.0,0.0
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,4,4,97400010,3,3,specimen_transfer:+1x0.1,4324def4d2621671,1,19733932.612001408,0.0,-1.5288368463516235,0.10858702659606934,0.07113625109195709,0.10000000894069672,0.1893402256272855,0.0,0.0
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,4,4,97400010,3,4,specimen_transfer:-1x0.1,f860f40738467b6e,1,19733932.612001408,0.0,-1.693521499633789,-0.05609762668609619,-0.07113625109195709,0.10000000149011612,0.1893402256272855,0.0,0.0
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,remaining,52,97400020,3,0,mdl2,c3f6e92b0ef189e0,1,2640696989.482385,0.0,-1.6374238729476929,0.0,0.0,0.0,0.48569506298289533,2371.3333333333335,0.066399023496491
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,remaining,52,97400020,3,1,specimen_transfer:+1x0.05,1e04c87b79d8b91c,1,2640696989.482385,0.0,-1.587564468383789,0.04985940456390381,0.035568125545978546,0.05000000447034836,0.48569506298289533,2371.3333333333335,0.066399023496491
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,remaining,52,97400020,3,2,specimen_transfer:-1x0.05,e703fad62afef1c7,1,2640696989.482385,0.0,-1.6682130098342896,-0.03078913688659668,-0.035568125545978546,0.05000000074505806,0.48569506298289533,2371.3333333333335,0.066399023496491
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,remaining,52,97400020,3,3,specimen_transfer:+1x0.1,4324def4d2621671,1,2640696989.482385,0.0,-1.5288368463516235,0.10858702659606934,0.07113625109195709,0.10000000894069672,0.48569506298289533,2371.3333333333335,0.066399023496491
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,0,remaining,52,97400020,3,4,specimen_transfer:-1x0.1,f860f40738467b6e,1,2640696989.482385,0.0,-1.693521499633789,-0.05609762668609619,-0.07113625109195709,0.10000000149011612,0.48569506298289533,2371.3333333333335,0.066399023496491
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,1,1,97400600,3,0,mdl2,d66d9b020b88fa38,1,17533394.976755105,0.0,-1.9534722566604614,0.0,0.0,0.0,0.35157318741450067,3.0,0.005434782608695652
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,1,1,97400600,3,1,specimen_transfer:+1x0.05,7b2f4aeca80d7893,1,17384842.36339619,148552.61335891485,-1.9537937641143799,-0.00032150745391845703,0.0008718280587345362,0.05000000074505806,0.35157318741450067,3.0,0.005434782608695652
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,1,1,97400600,3,2,specimen_transfer:-1x0.05,48f2606d4d65780d,1,17632252.129178718,-98857.15242361277,-1.954296350479126,-0.0008240938186645508,-0.0008718280587345362,0.05000000074505806,0.35157318741450067,3.0,0.005434782608695652
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,1,1,97400600,3,3,specimen_transfer:+1x0.1,6f1b7928ea3b2557,1,17186886.75477852,346508.2219765857,-1.952470064163208,0.001002192497253418,0.0017436561174690723,0.10000000149011612,0.35157318741450067,3.0,0.005434782608695652
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,1,1,97400600,3,4,specimen_transfer:-1x0.1,4473ac0215e41f09,1,17731981.783097718,-198586.80634261295,-1.956422209739685,-0.002949953079223633,-0.001743655651807785,0.10000000149011612,0.35157318741450067,3.0,0.005434782608695652
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,4,4,97400610,3,0,mdl2,d66d9b020b88fa38,1,105787054.1061605,0.0,-1.9534722566604614,0.0,0.0,0.0,0.41252255399264737,55.0,0.00722032664739842
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,4,4,97400610,3,1,specimen_transfer:+1x0.05,7b2f4aeca80d7893,1,105224301.43828727,562752.6678732336,-1.9537937641143799,-0.00032150745391845703,0.0008718280587345362,0.05000000074505806,0.41000367128880316,54.0,0.007229142103537669
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,4,4,97400610,3,2,specimen_transfer:-1x0.05,48f2606d4d65780d,1,107392492.29965411,-1605438.1934936047,-1.954296350479126,-0.0008240938186645508,-0.0008718280587345362,0.05000000074505806,0.40717384331132705,56.333333333333336,0.007237799437598219
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,4,4,97400610,3,3,specimen_transfer:+1x0.1,6f1b7928ea3b2557,1,103841323.63229227,1945730.473868236,-1.952470064163208,0.001002192497253418,0.0017436561174690723,0.10000000149011612,0.41000367128880316,52.0,0.007229142103537669
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,4,4,97400610,3,4,specimen_transfer:-1x0.1,4473ac0215e41f09,1,107350784.1281947,-1563730.022034198,-1.956422209739685,-0.002949953079223633,-0.001743655651807785,0.10000000149011612,0.40434401533385095,55.666666666666664,0.007246583445419258
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,remaining,46,97400620,3,0,mdl2,d66d9b020b88fa38,1,2437469179.524461,0.0,-1.9534722566604614,0.0,0.0,0.0,0.501859690844543,2188.3333333333335,0.05969535353167069
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,remaining,46,97400620,3,1,specimen_transfer:+1x0.05,7b2f4aeca80d7893,1,2445644285.446012,-8175105.921551228,-1.9537937641143799,-0.00032150745391845703,0.0008718280587345362,0.05000000074505806,0.5002611592847744,2200.0,0.05967504082244396
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,remaining,46,97400620,3,2,specimen_transfer:-1x0.05,48f2606d4d65780d,1,2442554199.7617517,-5085020.237290859,-1.954296350479126,-0.0008240938186645508,-0.0008718280587345362,0.05000000074505806,0.500559764411281,2199.3333333333335,0.060130851075274654
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,remaining,46,97400620,3,3,specimen_transfer:+1x0.1,6f1b7928ea3b2557,1,2447578163.801857,-10108984.277396202,-1.952470064163208,0.001002192497253418,0.0017436561174690723,0.10000000149011612,0.5002038165472321,2197.6666666666665,0.05986982096022351
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,6,remaining,46,97400620,3,4,specimen_transfer:-1x0.1,4473ac0215e41f09,1,2443734732.3302608,-6265552.805799961,-1.956422209739685,-0.002949953079223633,-0.001743655651807785,0.10000000149011612,0.5008214628539281,2197.6666666666665,0.05920288034710194
gcn_residual_mdl2_network_ddpg_afd,51,routing_persistent_hotspot_cluster2,final,12,1,1,97401200,3,0,mdl2,8dcd487b84254e49,1,48720040.476823546,0.0,-1.79108464717865,0.0,-0.0002611542004160583,0.012676000595092773,0.45724907063197023,49.0,0.012228260869565218
